File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine
fe0305815,147,A,342.87,349.53,6.659999999999968,and i ain't been with a woman for the last about a year and i don't really think about a woman right now um  ,1.0
fe0305844,48,B,139.76,146.61,6.850000000000023,but he he'd repeat the same mantra all the time he said if you're not cheating you ain't trying ,1.0
fe0305869,167,B,420.51,424.07,3.5600000000000023,no it ain't we don't see them though as often you know ,1.0
fe0305874,67,A,202.62,208.79,6.1699999999999875,you know what i'm saying i ain't going to lie to you i would definitely get my million dollars and ,1.0
fe0305874,73,A,220.08,224.99,4.909999999999997,yeah well i pay i pay for it where i ain't got to worry about no mortgage ,1.0
fe0305968,50,B,141.36,144.2,2.839999999999975,oh well it's rising city it ain't going to matter much it's ,1.0
fe0305968,106,B,297.38,303.94,6.560000000000002,it ain't going to happen you know and then then teachers you know and then these kids know um you can't touch me you can't um ,1.0
fe0306108,154,B,589.97,593.49,3.519999999999982, do you understand what i mean ain't the jews and the muslims related  ,1.0
fe0306190,134,A,341.78,342.95,1.170000000000016,ain't it fun ,1.0
fe0306203,133,A,553.19,556.19,3.0,ain't that amazing how they remember everything ,1.0
fe0306251,193,B,584.42,586.66,2.240000000000009,'cause she's picking at her dinner and it ain't done yet ,1.0
fe0306302,142,B,507.49,513.6,6.110000000000014,we used to do this but now hey this ain't no neat this aint no no more i'm serious so ,1.0
fe0306302,146,B,517.86,522.7,4.840000000000032,like smoking ain't no joke  it really isn't a joke ,1.0
fe0306343,149,B,406.31,411.41,5.100000000000023,three bucks a pack and i was like jesus christ at three bucks a pack i ain't smoking a thing  right right ,1.0
fe0306344,98,B,289.21,298.71,9.5, yeah and then i got hit with it the next day i woke up and said hey that ain't happening again  they just want me to go in the bathroom that ain't happening again  ,2.0
fe0306414,56,B,207.61,215.53,7.9199999999999875,with me it's dealing with ah with the fact that there ain't too many places to hide if it's a biological attack ,1.0
fe0306463,34,A,80.06,85.68,5.6200000000000045,oh we have court t.v. and um but it ain't something i have on all the time ,1.0
fe0306469,107,B,333.86,336.53,2.669999999999959, ain't none of them perfect it's  like  ,1.0
fe0306475,58,B,241.95,256.38,14.430000000000007,i know because i uh one of my girlfriends her son's going through a divorce and it's like the  from what i hear about the separated wife she ain't too nice you know but then it's like i know ,1.0
fe0306475,145,B,562.13,569.94,7.810000000000059,five months left before retirement so i was like i ain't jeopardizing nothing since i'm that close to retirement so ,1.0
fe0306500,131,A,303.94,311.1,7.160000000000025,no ain't nobody got no time for that that wa- that was that was if anything more undergrad ,1.0
fe0306501,84,A,322.71,331.51,8.800000000000011,it's just like with the child predator things or whatever the child molester sometimes you know it's not right but the situation ain't what it seems ,1.0
fe0306570,154,B,430.43,435.45,5.019999999999982,i don't think so  and i ain't breaking another one in ,1.0
fe0306781,232,A,506.01,507.02,1.009999999999991, right ain't  ,1.0
fe0306783,66,B,171.76,175.07,3.3100000000000023,it's going to happen whether i'm looking out for it or i ain't ,1.0
fe0306789,30,B,61.85,66.59,4.740000000000002,well actually you know mine's um ain't nothing changed ,1.0
fe0306794,191,B,539.81,544.5,4.690000000000055,so sometimes i called on a day and there ain't nobody around ,1.0
fe0306794,193,B,545.72,549.39,3.669999999999959,no if there's nobody around you ain't connected you ain't going to get the money ,2.0
fe0306836,77,B,168.16,171.69,3.530000000000001,mhm i ain't having no more mm mm  ,1.0
fe0306838,128,B,425.1,435.23,10.129999999999995,go through security points  then you gotta go and make sure that your seat ain't been sold when you go through this two hour  three hour ordeal it's just unbelievable ,1.0
fe0306855,93,B,279.92,285.99,6.069999999999993, i hope so they might tell us some things but they ain't gonna tell us everything boy  ,1.0
fe0306857,50,B,187.98,199.35,11.370000000000005,they make sure you know they ain't gonna be petting people and pulling and doing all that you know  stuff and 'cause i mean there was a lady you know she said they they really patted her down and she was really embarrassed when they got done because she had um ,1.0
fe0306857,127,B,481.14,485.52,4.3799999999999955,you know weapon that people don't know about that that they ain't even thinking about you see what i'm saying ,1.0
fe0306881,37,B,94.92,107.54,12.620000000000005,there ain't nothing we're gonna do to change their minds thinking one person's an enemy compared to another person's not and it's the way they were raised and the way they're gonna live and there's nothing we'll ever do to change it ,1.0
fe0306881,155,B,475.0,480.4,5.399999999999977,i ain't even gonna guess about what he was iraqi iranian somebody like that but one of those big religious guys ,1.0
fe0306960,117,A,380.29,381.62,1.329999999999984,that ain't nothing ,1.0
fe0306978,127,A,411.43,422.6,11.170000000000016,when i was in ah junior high school and my mother told me it ain't going to be easy if you haven't learnt the basics and when she had taught me the basics it was easy for me ,1.0
fe0307020,81,A,222.89,231.63,8.740000000000009,besides i ain't got a life really anyway either you know i can't go out and party like i used to or whatever but that's okay  ,1.0
fe0307020,114,A,324.88,333.8,8.920000000000016,oh oh well i'm from iowa here and there ain't much here in iowa  no accent no nothing  ,1.0
fe0307025,89,B,259.98,264.05,4.069999999999993, you know call me when the kids ain't screaming  ,1.0
fe0307031,130,B,437.11,442.79,5.680000000000007,a- and being kind of selfish i would always think well if the man ain't gonna do right for me and i'm not satisfied with him now ,1.0
fe0307047,73,B,242.24,244.42,2.1799999999999784,i said well you ain't got to worry about that ,1.0
fe0307049,213,B,571.75,577.81,6.059999999999945,he ain't newborn newborn no more but he doesn't know how to talk he's a year and a half ,1.0
fe0307050,191,B,495.21,505.1,9.890000000000043,i say you don't know that aunty  you know you may outlive all of us you know  no no lord ain't gonna let me around me around that long she said  ,1.0
fe0307065,18,B,38.13,45.33,7.199999999999996,when you can always depend on family when you can can't depend on anyone else although they say they ain't going to do nothing for you but they will always come through in a clinch ,1.0
fe0307066,130,B,358.83,373.23,14.400000000000034,now you know ain't young you know we were young we couldn't really talk to our parents but now it's just like you know um time change yeah time changes stuff now you could just talk about anything you know ,1.0
fe0307072,63,A,193.94,199.24,5.300000000000011,when i was going to school i mean i was i was i was d- i ain't going to say debt free but i might have had a car and a little ,1.0
fe0307072,159,A,553.82,563.87,10.049999999999955,i ain't on light duty but i been i got a time and when i i don't really do nothing  so i may want to i may want to go to school but i want to go full time i might ah maybe i might take a leave of absence and go to school here and there ,1.0
fe0307072,168,A,587.16,599.95,12.790000000000077, i mean they wouldn't i don't think like they kids they don't you don't go to nurse you know what i mean but i worry about that i think that i- i- it's almost like i'm just going to ta- maybe if i do it i'm just going to do it i'm just going ahead ain't nobody ain't nobody going to really even know  ,2.0
fe0307075,133,A,303.52,305.15,1.6299999999999955,it ain't worth it no ,1.0
fe0307156,116,B,304.4,308.05,3.650000000000034,oh k. a. n. e. okay i went to uh i ain't sure if i ,1.0
fe0307159,101,A,282.03,288.55,6.520000000000039, oh there ain't nothing to do up there baby it's all retirement community  ,1.0
fe0307159,145,A,402.47,404.6,2.1299999999999955,ain't done that yet ,1.0
fe0307159,167,A,443.5,449.11,5.610000000000014,well i don't think that either it's like yeah three months but it ain't sn- snowing in southern ,1.0
fe0307161,109,B,311.04,315.9,4.859999999999957,ain't that cool when you have people that that just accept you for you you know it's just such a ,1.0
fe0307183,175,A,458.31,460.97,2.660000000000025,ain't that terrible she looked she my face ,1.0
fe0307198,58,B,198.85,204.06,5.210000000000008,oh yeah ain't that the truth and you're hoping for a full night's sleep and you're getting up early no matter what ,1.0
fe0307198,161,B,556.98,562.3,5.319999999999936, yeah let me tell ya kids ain't no fun my husband's gone and decided to put a diaper on the one who's diaperless  ,1.0
fe0307242,27,B,51.71,54.4,2.6899999999999977, and i ain't gotten anymore i've been  ,1.0
fe0307248,12,B,23.11,25.63,2.5199999999999996,i know  ain't that the truth ,1.0
fe0307252,12,B,34.47,40.22,5.75,restaurants people round here just the food just ain't as good as home cooked meals  ,1.0
fe0307252,100,B,327.98,339.31,11.329999999999984,some of their stuff ain't too good but you know a lot of it is like i like the egg rolls and the uh sesame seed chicken i really like that put rice on it ,1.0
fe0307266,90,B,216.37,224.93,8.560000000000002,yeah th- those little things the next to the avocado ain't those celery that's celery that's that is stripped celery that's not cucumber it's stripped celery ,1.0
fe0307268,187,B,454.66,457.6,2.9399999999999977,wow you guys must be getting it all 'cause we ain't ,1.0
fe0307273,193,A,507.06,509.79,2.730000000000018, ain't it funny what pregnancy does to you ,1.0
fe0307277,117,B,349.62,359.99,10.370000000000005,you ain't you know running past these people nine hundred  times in a row go- you know bumping 'em or  going excuse me excuse me  'cause you know 'cause they never make 'em the hallways big enough so you don't get through   they cra- ,1.0
fe0307299,73,A,266.88,278.79,11.910000000000025,you know sometimes it's just easier especially when i i work at night and my husband works too then it's a lot easier just to get something or i look at him and go like  i ain't cooking  ,1.0
fe0307301,144,A,485.93,498.13,12.199999999999989,no he don't take it he 'cause he may go out in and maybe ain't got a chance to go to a restaurant so that makes him really appreciate a piece of fried chicken or a pork chop  ,1.0
fe0307351,26,B,55.91,58.77,2.8600000000000065,oh that that's usually the best part of it ain't it ,1.0
fe0307425,136,B,294.25,297.97,3.7200000000000273,and the fifth wheel and all that ain't that reality that's considered ,1.0
fe0307445,59,A,203.71,218.27,14.560000000000002,millionaire i guess i don't i don't know i wouldn't  yeah i ain't gonna chase no damn man  i mean you know um  it's kinda funny but ,1.0
fe0307458,177,A,417.82,420.61,2.7900000000000205,how about that paula abdul ain't she banging ,1.0
fe0307458,222,A,511.25,518.59,7.340000000000032,i know and they talk about they ain't got no money they ain't got no money we need to put into the community but they go giving fucking thousand dollars away ,2.0
fe0307497,87,B,211.67,213.79,2.1200000000000045,  i ain't heard of it before  ,1.0
fe0307505,172,A,535.06,542.3,7.240000000000009,just completely seal off your home you know and forget about the fact that there ain't no bathroom in the room you just sealed off ,1.0
fe0307509,41,B,129.07,134.61,5.5400000000000205,iraq iraq even you know w- we tear their country up just to build it back now ain't that ridiculous ,1.0
fe0307517,137,B,446.51,450.67,4.160000000000025,that's all i can say ain't nothing the united states can do well ,1.0
fe0307549,108,A,411.59,414.47,2.8800000000000523,they've got it but that ain't enough they want more ,1.0
fe0307572,149,B,400.24,405.42,5.180000000000007,oh i ain't got nothing compared to my uncle he owns a barbecue place and ,1.0
fe0307572,160,B,424.48,428.66,4.180000000000007,the room is big and it ain't nothing but nascar stuff ,1.0
fe0307572,207,B,571.96,578.18,6.219999999999914,because he said right now it's only like a thirty percent chance which ain't very good  ,1.0
fe0307601,103,B,251.54,259.29,7.750000000000028,the eagles yeah they're all right they're nice i like them they ain't going right that's probably the best team that i like that's in philadelphia ,1.0
fe0307601,135,B,340.25,350.51,10.259999999999991,he goes i think they'll call you up to three times and stuff and i was like what and he was like all you got to do is talk to people for ten minutes i was like i might as well do it i ain't got nothing else to do ,1.0
fe0307642,159,B,425.88,433.48,7.600000000000023, well now there ain't really nothing here i mean there is but there ain't you i don't know i don't kn- well don't know how i don't know how to explain it you know  i mean the  ,2.0
fe0307642,161,A,429.05,430.51,1.4599999999999795, there is or there ain't i kn-  ,1.0
fe0307642,167,B,457.56,465.03,7.46999999999997,mhm mm well here you know they're closing everything down mostly and making other stuff you know that ain't worth a crap you know  uh-huh ,1.0
fe0307642,184,B,498.08,504.38,6.300000000000011, oh yeah i mean there it's all right but you know there ain't nothing really you know what i'm saying   ,1.0
fe0307642,188,B,510.66,519.57,8.910000000000025,d- um supposed to be but they're you know you can never see 'em or y- you know what i mean i mean there ain't it ain't like a everyday seeing 'em thing you know ,2.0
fe0307698,96,A,271.7,273.9,2.1999999999999886,this ain't happening no more ,1.0
fe0307708,139,B,300.03,304.24,4.210000000000036,yeah you know i'm like okay i ain't bullshitting no more  ,1.0
fe0307712,19,A,27.83,31.66,3.830000000000002,i go to v. s. u. but it ain't in d. c. but ,1.0
fe0307733,110,A,337.64,340.92,3.2800000000000296,then if they raise everything else it ain't going to do no good ,1.0
fe0307742,18,B,29.31,33.65,4.34,well yeah higher but you know they ain't going to make it no higher  now you know what i mean ,1.0
fe0307742,38,B,82.68,86.62,3.9399999999999977,yeah no it ain't been changed since how long about five years something like that ,1.0
fe0307742,126,B,336.09,346.86,10.770000000000039,i mean there's jobs like it's like real professional jobs like nurses lawyers doctors i mean nothing like even middle class jobs you know what i'm saying there there ain't even that much ,1.0
fe0307742,141,B,400.61,407.56,6.949999999999989,yeah i know that's why i don't have any i don't get credit cards 'cause yeah i don't i ain't paying all that money you know what i mean i just save ,1.0
fe0307752,79,B,187.09,194.19,7.099999999999994,stuff like that and stuff but it ain't bad i mean there's a lot of unemployment rate out here though ,1.0
fe0307752,215,B,539.33,547.15,7.819999999999936, times yeah but they told me that i ring other people and they give you a dollar per person but that ain't working yeah  ah  ,1.0
fe0307753,100,B,222.09,227.05,4.960000000000008,for somebody who's got to uh take care of kids and something uh you know it just ain't right ,1.0
fe0307761,87,A,361.95,364.75,2.8000000000000114,you know it's like ain't gonna put up with that crap ,1.0
fe0307774,12,B,24.35,28.3,3.9499999999999993,what do you mean i ain't never talked on this usually it's my friend that talks to y'all ,1.0
fe0307774,104,B,273.65,275.91,2.2600000000000477,ain't no way  ,1.0
fe0307774,142,B,383.39,387.79,4.400000000000034,i ain't married engaged for the last six years  ,1.0
fe0307774,144,B,389.36,392.27,2.909999999999968,i ain't planning on it any time soon  ,1.0
fe0307774,146,B,393.04,396.22,3.180000000000007,  i ain't planning on it any time soon that's all  ,1.0
fe0307801,60,A,156.44,161.63,5.189999999999998,i've pretty much heard uh  a wide variety of things there ain't a whole lot that can shock me you know ,1.0
fe0307810,28,B,68.56,70.36,1.7999999999999972,ain't that the truth  ,1.0
fe0307810,91,A,258.05,272.22,14.170000000000016,what is this i spy okay this ain't gonna work  and i was like i don't know why they took off my practice 'cause at ten o'clock i was i'd be ready for the practice me and my husband 'cause you know men don't care for t.v. but he was watching the practice  ,1.0
fe0307810,147,A,442.4,447.33,4.930000000000007,   yeah they ain't gonna miss by the time they come and they're it's like okay it's almost over ,1.0
fe0307830,47,A,110.13,113.48,3.3500000000000085,a million bucks ain't enough incentive i don't  think so ,1.0
fe0307864,87,B,250.12,265.07,14.949999999999989,you know you have these old timers that's who we learn from the old timers because they'll they'll tell you definitely of their ups and their downs  and and what what how they fall how many times they must have threw the rag in and how many times they picked up the rag and said i ain't gonna let this happen to me ,1.0
fe0307872,122,B,350.87,352.34,1.4699999999999704,it ain't pretty ,1.0
fe0307872,124,B,353.11,365.53,12.419999999999959,it ain't pretty you know i i had the opportunity to see it i think it was kind of a gift it was ego crushing ego crushing and that's part of life humiliation all kinds of stuff we got into all kinds of discussions you wouldn't believe yeah you would believe you know ,1.0
fe0307894,102,B,241.87,245.11,3.240000000000009,well she really ain't gonna have much more after that though ,1.0
fe0307902,123,B,365.7,368.82,3.1200000000000045,do it because if it ain't free i ain't getting it so  ,2.0
fe0307902,172,A,512.39,520.45,8.06000000000006,huston and they didn't some seasons they don't and you're just like we have some if you ain't gonna do it right ,1.0
fe0307943,141,B,411.33,420.8,9.470000000000027,a- ah i'm doing chemo right now but what i've got there ain't no cure for unless i get a bone marrow transplant i have bone marrow cancer ,1.0
fe0307949,97,A,240.37,244.38,4.009999999999991, i mean that ain't bad you know  i mean like i said i'm just calling my last  ,1.0
fe0307988,158,B,503.86,507.84,3.9799999999999613,well the way it is now from what i understand we ain't missing too much  ,1.0
fe0307993,75,B,211.3,216.95,5.649999999999977,well i didn't take it i figured if i can't do the talking i ain't even going to bother with it ,1.0
fe0307999,126,A,435.1,448.26,13.159999999999968,yeah see that's why i didn't want to i didn't even want to rent it gail read it on the back and she says no we ain't gonna watch this it sounds real stupid and we seen the we seen the previews on the t.v. so we decided ah nah we don't need to watch this ,1.0
fe0308001,105,A,277.0,288.01,11.009999999999991,yeah it was good and i went thinking ah this ain't going be very good you know but it was really good for you know jus- i mean i wouldn't want to see it again or anything but it was good for a one time ,1.0
fe0308050,115,A,357.79,361.06,3.269999999999982,no i ain't never played that that's another one like that  ,1.0
fe0308066,54,B,96.17,106.43,10.260000000000005,i think this is a really hard topic  i also get these topics  and i don't know  and it's like when when they say just hang up  i ain't doing this  ,1.0
fe0308069,183,B,567.34,574.53,7.189999999999941,it ain't real big compared you know atlanta's bigger and you know there's a lot of you know it's not it's a big city to ,1.0
fe0308079,80,A,276.19,277.89,1.6999999999999886,ain't nothing reliable ,1.0
fe0308081,133,B,512.34,521.3,8.959999999999923,it the you know when that when that hits you when it you know it hits where it hurts there's it's there ain't much you can do you know you just gotta hope that your government is doing the right thing ,1.0
fe0308116,171,A,517.0,520.29,3.2899999999999636,go somewhere else and have somebody else make the pay the fine i ain't doing it ,1.0
fe0308156,71,A,182.64,186.1,3.460000000000008,there ain't a lot of children around so she gets all the attention ,1.0
fe0308156,154,A,453.38,463.3,9.920000000000016,and she's very loving but she has got a hard head she gets that one thing in her head and she ain't going nobody can change it for her  ,1.0
fe0308160,79,A,145.24,146.16,0.9199999999999875,that ain't bad ,1.0
fe0308160,113,A,207.82,211.85,4.030000000000001,oh really we've been getting a lot of rain but we ain't got it yet today ,1.0
fe0308160,251,A,503.83,504.4,0.5699999999999932,it ain't ,1.0
fe0308189,26,B,91.21,97.55,6.340000000000003,and it's like you have that option so if one person ain't enough for you then you know that's it  ,1.0
fe0308189,114,B,461.52,463.3,1.7800000000000296,this ain't high school ,1.0
fe0308202,51,A,126.9,133.19,6.289999999999992,figured that one out  i ain't never done that before and then do they pay us by pay pal or send a check in the mail ,1.0
fe0308267,74,B,234.63,246.32,11.689999999999998,that really does you know and and ah so yeah i was you know i got to be wo- you know i ain't my granddaughter right now i mean even though she's her mother and daddy takes very good care of her ,1.0
fe0308306,123,A,403.74,410.49,6.75,yeah i'm from georgia i ain't too far from the east coast yeah where are you from ,1.0
fe0308309,84,A,262.58,265.75,3.170000000000016,which which ain't easy   ,1.0
fe0308329,91,A,202.72,208.78,6.060000000000002,right and i had planned on losing weight by the time i'm thirty and that ain't happened either ,1.0
fe0308329,115,B,254.64,260.51,5.8700000000000045,i don't know you should try it though i mean i know i ain't doing no jumping jacks and all that ,1.0
fe0308329,252,B,578.13,579.73,1.6000000000000227, oh i ain't running nowhere  ,1.0
fe0308329,254,B,583.4,585.01,1.6100000000000136,  i ain't running nowhere  ,1.0
fe0308329,257,B,588.97,592.13,3.159999999999968,i ain't running nowhere i i'm gonna walk i ,1.0
fe0308343,134,A,471.88,476.46,4.579999999999984,i i do have weights in the basement but yeah but i ain't allowed to lift  ,1.0
fe0308343,141,A,488.86,503.79,14.930000000000007,if i was to lift weights i would be paralyzed 'cause i ain't allowed to lift more than ten pounds and i've got some friends that can lift three hundred and fifty plus and there's probably weights that are five hundred down there in pounds ,1.0
fe0308375,62,A,151.49,164.17,12.679999999999978,i think this is either my third or fourth i ca- uh somewhere around there i've been getting a lot of calls i just ain't been available and i only talk when uh my old lady's not here and so nobody's home so i can do that ,1.0
fe0308377,88,B,309.82,312.76,2.9399999999999977,i ain't gonna answer that  ,1.0
fe0308377,152,B,487.92,492.98,5.060000000000002,  in this heat like it is i ain't had no energy lately i tell you this is unbearable ,1.0
fe0308377,158,B,503.27,509.63,6.360000000000014,and   gonna do rain i hope that ain't a business call but i thought it would hurry up ,1.0
fe0308377,190,B,579.06,585.61,6.550000000000068, in new york um  go out there and try i hope that ain't a business call and somebody needing to talk to me  ,1.0
fe0308408,138,B,430.11,433.78,3.669999999999959,ain't no tape or no duct tape or no plastic going to save you from nothing ,1.0
fe0308408,140,B,434.93,441.61,6.680000000000007,going in the basement people going getting shelters and basement get water and taking stuff into there ain't none of that ain't none of that going to help ,2.0
fe0308408,151,B,473.04,478.13,5.089999999999975,thinking thinking they ain't going to get them but i laugh when they they said do all that i laughed ,1.0
fe0308408,167,B,533.84,546.81,12.969999999999914,they ain't slipping through like they did before you can you can only tighten up s- i see what you saying there but you can only tighten up so much there's still loopholes they still wants to sneak through the cracks but and me- remember that they they are arresting a lot of people now ,1.0
fe0308409,113,A,343.19,348.47,5.28000000000003,i don't care what time of day it is it ain't just got anything to do with the darkness at night i mean it ,1.0
fe0308411,25,A,70.64,73.69,3.049999999999997,that's how i look at it it ain't gonna phase him ,1.0
fe0308433,52,A,151.92,163.52,11.600000000000023,yeah  i'm hesitant  without it  i can imagine now if we ever  went to new york 'cause a f- my brother in law he's actually going to be moving there and it's like i told him you ain't getting me  come visit any time ,1.0
fe0308441,23,B,67.22,70.87,3.6500000000000057,i was like i ain't sitting in this building 'cause i was in one of those hi- high buildings you know ,1.0
fe0308451,76,A,180.77,193.44,12.669999999999987,and the one thing you learn is you gotta protect what's yours how and if you don't then you lose it now how could you tell me that you let this happen and you're a super power you ain't a super power no more ,1.0
fe0308472,46,B,136.69,140.15,3.460000000000008,you're pushing um i ain't pushing that i'm eighteen basically ,1.0
fe0308472,64,B,190.98,200.35,9.370000000000005,actually i don't think so no oh they make it enough i don't think they deserve any more come on there's people out here who ain't making a damn thing you know what i'm saying i mean how about we contribute to them ,1.0
fe0308479,58,A,164.12,167.94,3.819999999999993,no it ain't it's just the minimum wage ,1.0
fe0308483,48,A,110.66,112.37,1.710000000000008,i ain't heard nothing about it ,1.0
fe0308483,94,A,207.84,214.54,6.699999999999989,yeah yeah over there so i ain't far from yankee stadium ,1.0
fe0308483,97,A,215.45,225.23,9.780000000000001, i go past there a lot  i ain't 'cause they 'cause 'cause they don't they don't know how to act sometimes they they be fighting and stuff  ,1.0
fe0308483,145,A,345.35,355.18,9.829999999999984,ah stuff i like computers and stuff like that but i ain't got time to be trying to learn that and then run around trying to run around ,1.0
fe0308483,175,A,412.58,426.84,14.259999999999991, when steinbruner was what do you think about that guy i ain't hear nothing else walking past the stadium i didn't see no they usually have a sign or something up there but i walked past there today i didn't see no sign  ,1.0
fe0308483,205,A,503.07,507.33,4.259999999999991, what they drafted him oh he ain't have much choice  ,1.0
fe0308491,48,A,104.96,108.15,3.190000000000012,but i think these are the major leagues they're talking about ain't they  ,1.0
fe0308491,194,A,544.09,546.85,2.759999999999991,making money ain't all there is to it ,1.0
fe0308502,14,A,37.14,38.89,1.75,something ain't going their way ,1.0
fe0308518,90,B,354.11,358.44,4.329999999999984,  wait a minute now that ain't nothing  ,1.0
fe0308586,49,B,153.39,162.73,9.340000000000003,all the iraqs on our side and all that or you know at least for them to work with us a little bit maybe to show them that the u.s. ain't so bad they sent all that food over there ,1.0
fe0308586,155,B,566.56,580.02,13.460000000000036,their basic boot camp training i guess what it is  to show 'em what kind of stuff their boot camp would be like and all this and you know my husband was in the army and he said it ain't nothing like t.v. says it ain't like that it's it's bad  it's they ,2.0
fe0308586,161,B,586.74,591.67,4.92999999999995,it ain't nothing like what they show on t.v. the army being all a great place  'cause it's not ,1.0
fe0308591,85,B,236.76,241.36,4.600000000000023,you know there ain't going to be peace but there's still some rebel groups out there ,1.0
fe0308591,89,B,247.44,250.26,2.819999999999993,but still there ain't going to be no peace ,1.0
fe0308591,91,B,251.14,255.13,3.990000000000009,there ain't going to be no peace in the mi- especially in the middle east ,1.0
fe0308591,101,B,277.67,280.96,3.2899999999999636, long as they want but there ain't going to be peace over there because  ,1.0
fe0308591,109,B,299.73,302.07,2.339999999999975,then in iraq there ain't going to be no peace ,1.0
fe0308591,116,B,311.47,313.98,2.509999999999991, peace agreement it ain't going work  ,1.0
fe0308591,147,B,394.78,400.49,5.710000000000036,it ain't going really stop no time they ain't going to really stop no time soon but ,2.0
fe0308591,197,B,536.39,541.2,4.810000000000059,i just have a feeling he's alive somewhere he's just they ain't going to find him ,1.0
fe0308591,201,B,553.98,560.09,6.110000000000014,yeah they ain't going to find him so 'cause he could easily cross the he could easily cross the border and go into one of those next ,1.0
fe0308610,35,A,108.69,110.58,1.8900000000000006,like some of the security ain't ,1.0
fe0308614,139,B,285.74,288.17,2.430000000000007, it ain't that bad ,1.0
fe0308614,244,B,524.31,528.5,4.190000000000055,yeah you get to the p- you get paid for just bullshitting on the phone ain't that fun  ,1.0
fe0308654,123,B,573.09,576.16,3.0699999999999363,oh it's a scary world for 'em ain't it  oh   ,1.0
fe0308688,202,A,510.34,514.88,4.5400000000000205,yep but i ain't had none lately that's why i was wondering  ,1.0
fe0308704,171,A,532.44,536.08,3.6399999999999864,  i don't wanna play over there there ain't none of them here  ,1.0
fe0308704,175,A,542.83,546.35,3.519999999999982, yeah like come over come to michigan there ain't none here  ,1.0
fe0308816,22,B,44.94,54.74,9.800000000000004,they're saying that they like pay the money to watch their kids we don't do that you know if we're home and we ain't doing nothing once you're family you could bring your kids over but don't disabuse the system ,1.0
fe0308816,27,B,56.86,59.5,2.6400000000000006, ain't no ain't no i don't know ,2.0
fe0308816,28,B,59.7,64.32,4.61999999999999,we don't do nothing slimy or backstabbing nothing like that i ain't experienced it yet that's what i say ,1.0
fe0308834,60,B,176.54,183.76,7.219999999999999,i saw yeah i had a lot of stock invested in it and now it's just down to nothing ain't worth anything you know  ,1.0
fe0308839,88,A,435.48,441.35,5.8700000000000045,yeah well ain't that the truth we lost a bunch of cash in the technology market about three m- years ago ,1.0
fe0308842,157,A,440.24,444.91,4.670000000000016,but i guess if it's gone and the economy goes down it ain't gonna be worth anything anyway  ,1.0
fe0308857,200,A,507.62,510.0,2.3799999999999955,he just ain't gonna have none in his bowl ,1.0
fe0308864,17,B,79.22,91.08,11.86,yeah they should because they taking taxes outta my check and those ain't even my kids  and my check a- and you know by my son he's thirty years old right and um ,1.0
fe0308864,135,B,537.51,541.68,4.169999999999959,if we go to their country they ain't gonna take care of us they might kill us ,1.0
fe0308886,133,B,558.23,564.38,6.149999999999977,you gonna get colder than you ain't gonna stay out there for so long you can stay outside in the at the beach of something all day ,1.0
fe0308935,105,B,270.47,278.11,7.639999999999986,and i take my puppy to the park and let him run around on the grass when i'm off on my off days if it ain't too hot outside ,1.0
fe0308935,229,B,571.73,584.84,13.110000000000014,so they be on welfare driving brand new cars and they husbands be working and they say they ain't seeing they husbands and stuff like that you know they lie a lot and they use people's social security numbers and stuff ,1.0
fe0308942,95,B,414.28,424.64,10.360000000000014, and cut 'em down to fifty nine bucks and plus make it a state man  city ordinance if you ain't got a dollar in your pocket  ,1.0
fe0308942,107,B,468.28,483.12,14.840000000000032,that's gonna put people like me in jeopardy waiting at a bus stop you go take a welfare check away from somebody and then say they're criminals if they ain't got a dollar in their pocket they're going to knock people in the heads and stuff ,1.0
fe0308942,127,B,540.05,546.35,6.300000000000068, coney i- coney island's pretty good for street fairs ain't they ,1.0
fe0308969,245,B,535.71,541.27,5.559999999999945,oh that's cool how is that relationship going i mean man that's kind of  far ain't it ,1.0
fe0308975,85,B,283.71,291.28,7.569999999999993, you know you're a right wing uh left wing radical you know and i'm a right wing conservative so sh- you know you ain't gonna change my mind ,1.0
fe0308998,176,B,481.52,496.18,14.660000000000025,yeah tend to go sour right  well there's lot of females in my family and we don't have a special get along and we tell each other we don't have to like you or love you if you ever told me that we love you but we ain't got to like you ,1.0
fe0309042,218,B,588.4,595.89,7.490000000000009,it's hard to have friends if you ain't cool with them man with what they're doing you know  it's hard to have friends if you ain't  if you aren't cool with what they're doing you know ,2.0
fe0309101,96,B,378.34,385.95,7.610000000000014,'cause i'm not a early morning person as far as getting up i don't get up at if you go to bed at two thirty in the morning you ain't getting up at no six ,1.0
fe0309104,84,A,203.92,218.01,14.090000000000003,and um shrimp i ain't too hot on them yeah but they're mainly you know i i go to like uh a smorgasbord you know like ho- you have a well you in california you have the home town buffet ,1.0
fe0309108,179,B,519.96,527.16,7.199999999999932,i don't know a- a- and ah is this sh- she said it it lasts a week if you go to the doctors i'm like ain't seven days a week is the same thing ,1.0
fe0309134,159,B,563.68,571.66,7.980000000000018, so next time i ah i'll like you ain't allo- like with this last time i was like you know what i'll just fuck it up and see if  ,1.0
fe0309138,52,B,192.3,206.0,13.699999999999989,i think people who  ah you know get too crazy on ah you know health food for example end up missing ah one kind of a nice part of life  you know there's a lotta food out there's not necessarily good for you that tastes really good and a little bit of it ain't gonna hurt ya ,1.0
