File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,AintVariation,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal
DCB_se1_ag4_f_01_1,169,DCB_se1_ag4_f_01,170.8459,173.0349,2.189,Our parents didn't- They were kind of strict.,didn't,1,0,53.43173699,43.27,22.75
DCB_se1_ag4_f_01_1,330,DCB_se1_ag4_f_01,371.4078,374.0607,2.6529,"we didn't wanna take the picture but she made us get in it,",didn't,1,0,24.95220752,23.74,17.5
DCB_se1_ag4_f_01_1,362,DCB_se1_ag4_f_01,407.3664,412.7463,5.3799,"But then he wanted to start getting fresh, so I told her, she didn't believe me cause she was a drunk. ",didn't,1,0,26.2683172,24.17,9
DCB_se1_ag4_f_01_1,386,DCB_se1_ag4_f_01,429.1916,435.1385,5.9469,"I would meet people in the park and they would see that I didn't have nowhere to go, they would offer me over to their house, give me something to eat,",didn't,1,0,24.52754907,23.29,13.25
DCB_se1_ag4_f_01_1,403,DCB_int_01,451.3156,455.7537,4.4381,Okay so you started in elementary school but while you were living in the park you didn't- Did you go to school?,didn't,1,0,25.33392235,21.27,7.25
DCB_se1_ag4_f_01_1,436,DCB_se1_ag4_f_01,478.5394,483.0434,4.504,"you know, b- get- being able to get no help, nobody didn't wanna help me because back then in the day,",didn't,1,0,30.97812157,29.12,10
DCB_se1_ag4_f_01_1,456,DCB_se1_ag4_f_01,514.7968,517.9783,3.1815,"Sleep in elevator shafts that didn't work, you know.",didn't,1,0,37.5884493,33.05,20.75
DCB_se1_ag4_f_01_2,10,DCB_se1_ag4_f_01,13.9457,16.843,2.8973,Because I didn't have my first son until I was thirty-two.,didn't,1,0,27.42843337,26.47,20.5
DCB_se1_ag4_f_01_2,18,DCB_se1_ag4_f_01,23.7704,26.6717,2.9013,and somebody to love me back but for some odd reason God didn't,didn't,1,0,27.23546213,26.3,19.75
DCB_se1_ag4_f_01_2,41,DCB_int_01,51.4557,52.5362,1.0805,Okay he hasn't had-,hasn't,1,0,34.1107985,31.84,20.25
DCB_se1_ag4_f_01_2,300,DCB_se1_ag4_f_01,346.8192,347.8645,1.0453,"I didn't want to,",didn't,1,0,19.27718248,18.92,20
DCB_se1_ag4_f_01_2,376,DCB_se1_ag4_f_01,432.6766,435.3418,2.6652,they didn't wanna get rid of me but when they cut my money so,didn't,1,0,18.79457851,18.45,6.75
DCB_se1_ag4_f_01_2,547,DCB_int_01,629.1431,630.4902,1.3471,you ain't really from DC?,ain't,1,1,13.98827606,12.57,5.5
DCB_se1_ag4_f_01_2,614,DCB_se1_ag4_f_01,706.1909,707.4915,1.3006,"If I ain't on the bus,",ain't,1,1,24.3704436,23.5,29.5
DCB_se1_ag4_f_01_2,664,DCB_se1_ag4_f_01,763.8827,767.5257,3.643,"I'm not standing on that bus, so I just stand and wait for the next one.",I'm not,1,0,19.21344906,18.26,4
DCB_se1_ag4_f_01_2,769,DCB_se1_ag4_f_01,884.3073,886.228,1.9207,"RD-NAME-2 said, I ain't never in my life RD-NAME-2",ain't,1,1,0.262448871,0.01,5.25
DCB_se1_ag4_f_01_2,790,DCB_int_01,915.2796,917.2165,1.9369,we ain't seen RD-NAME-3 in a few days.,ain't,1,1,11.01556395,10.55,23.75
DCB_se1_ag4_f_01_2,797,DCB_int_01,924.8655,927.8189,2.9534,"and even as this- now I know lately hasn't been as much,",hasn't,1,0,13.51199265,13.05,8.75
DCB_se1_ag4_f_01_2,844,DCB_se1_ag4_f_01,973.9198,976.465,2.5452,we got a whooping if we didn't go to church.,didn't,1,0,24.46791781,23.8,13.25
DCB_se1_ag4_f_01_2,988,DCB_se1_ag4_f_01,1141.822,1142.7024,0.8804,they haven't been,haven't,1,0,23.51044282,22.99,32
DCB_se1_ag4_f_01_2,1228,DCB_se1_ag4_f_01,1415.9912,1416.9517,0.9605,I just didn't get it.,didn't,1,0,22.51546253,21.79,26.5
DCB_se1_ag4_f_01_2,1230,DCB_se1_ag4_f_01,1417.1211,1421.1057,3.9846,"I just didn't understand what was we learning from that I mean you know,",didn't,1,0,22.39500565,21.84,6.25
DCB_se1_ag4_f_01_2,1248,DCB_se1_ag4_f_01,1436.4571,1437.2415,0.7844,I didn't like it.,didn't,1,0,20.41703923,20.21,15
DCB_se1_ag4_f_01_2,1250,DCB_se1_ag4_f_01,1437.4043,1439.3772,1.9729,just like I didn't like it- you know I mean it was-,didn't,1,0,16.06476227,15.74,22.25
DCB_se1_ag4_f_01_2,1254,DCB_se1_ag4_f_01,1442.5521,1443.2924,0.7403,But we didn't.,didn't,1,0,33.92006106,32.17,26
DCB_se1_ag4_f_01_2,1260,DCB_se1_ag4_f_01,1451.4723,1453.299,1.8267,"But our mothers didn't allow us to do that,",didn't,1,0,19.57262054,19.19,15
DCB_se1_ag4_f_01_2,1371,DCB_se1_ag4_f_01,1589.6402,1595.1415,5.5013,"um, the generation today or the people of today I'm not even gonna say the generation even people my age,",I'm not,1,0,22.89275703,21.83,8
DCB_se1_ag4_f_01_2,1497,DCB_se1_ag4_f_01,1734.518,1737.8218,3.3038,You know I'm not gonna just go out there and just procrest for any dumb thing.,I'm not,1,0,30.24685281,29.02,15.25
DCB_se1_ag4_f_01_2,1507,DCB_se1_ag4_f_01,1746.0888,1746.9022,0.8134,They ain't right,ain't,1,1,15.84461678,15.69,14.25
DCB_se1_ag4_f_01_2,1558,DCB_se1_ag4_f_01,1797.567,1799.3838,1.8168,I ain't never thought we would have a black-,ain't,1,1,21.5459536,20.29,8.25
DCB_se1_ag4_f_01_2,1618,DCB_se1_ag4_f_01,1843.321,1845.7823,2.4613,"We didn't have computers, iPods,",didn't,1,0,34.25726551,32.04,28.75
DCB_se1_ag4_f_01_2,1622,DCB_se1_ag4_f_01,1846.5438,1847.4082,0.8644,No we ain't have that.,ain't,1,1,13.77983372,12.36,7.5
DCB_se1_ag4_f_01_2,1624,DCB_se1_ag4_f_01,1848.4155,1849.0838,0.6683,We ain't have that.,ain't,1,1,15.11085375,14.01,7
DCB_se1_ag4_f_01_2,1660,DCB_int_01,1888.8522,1894.4536,5.6014,What I miss is- and I was- I was always the little chubby kid so I didn't double dutch and stuff like that but I did-,didn't,1,0,21.95574239,20.02,8.75
DCB_se1_ag4_f_01_2,1726,DCB_se1_ag4_f_01,1969.89,1974.1599,4.2699,on top o- in front of the TV to make it color but we didn't have color TV.,didn't,1,0,26.99205939,26.69,22.25
DCB_se1_ag4_f_01_2,1772,DCB_se1_ag4_f_01,2025.514,2026.9347,1.4207, I ain't never show back up.,ain't,1,1,9.684447128,9.09,4.5
DCB_se1_ag4_f_01_2,1831,DCB_se1_ag4_f_01,2097.6954,2098.5438,0.8484,We didn't do that.,didn't,1,0,15.29812727,14.41,4.75
DCB_se1_ag4_f_01_2,1864,DCB_se1_ag4_f_01,2140.0932,2141.6892,1.596,And he didn't have no shop but,didn't,1,0,24.39070994,23.62,34.25
DCB_se1_ag4_f_01_2,1882,DCB_se1_ag4_f_01,2160.2296,2163.447,3.2174,"put their clothes in the locker room make sure nobody didn't bother 'em,",didn't,1,0,20.94691427,20.02,16.25
DCB_se1_ag4_f_01_2,1937,DCB_se1_ag4_f_01,2215.1493,2216.746,1.5967,"Cause they didn't have nothing like um,",didn't,1,0,22.05931004,21,17.75
DCB_se1_ag4_f_01_2,2057,DCB_se1_ag4_f_01,2324.1098,2327.8145,3.7047,"Even though I left home when I was thirteen and I didn't really have nowhere to go,",didn't,1,0,22.66072641,21.53,9
DCB_se1_ag4_f_01_2,2065,DCB_se1_ag4_f_01,2333.2875,2334.9809,1.6934,I didn't have to see the things that I,didn't,1,0,23.86474382,22.67,29
DCB_se1_ag4_f_01_2,2077,DCB_se1_ag4_f_01,2339.4291,2341.3838,1.9547,I didn't have to have worry about it anymore.,didn't,1,0,17.22506439,16.47,12.5
DCB_se1_ag4_f_01_2,2083,DCB_se1_ag4_f_01,2345.7255,2349.9595,4.234,"I didn't have- like I say I didn't have my kids, I did a little bit of everything I worked, I-",didn't,2,0,28.61164229,27.54,9.25
DCB_se1_ag4_f_01_2,2092,DCB_se1_ag4_f_01,2362.551,2363.8996,1.3486,I didn't- I didn't s-,didn't,2,0,29.60825367,28.11,24.75
DCB_se1_ag4_f_01_2,2094,DCB_se1_ag4_f_01,2364.1957,2365.1557,0.96,I didn't smoke.,didn't,1,0,30.85774153,27.28,17.75
DCB_se1_ag4_f_01_2,2096,DCB_se1_ag4_f_01,2365.2802,2367.5173,2.2371,You know I didn't smoke- I didn't smoke until I got,didn't,2,0,19.5459975,18.53,19
DCB_se1_ag4_f_01_2,2104,DCB_se1_ag4_f_01,2373.9066,2374.9676,1.061,nah I ain't never drunk.,ain't,1,1,22.43208043,20.98,14.25
DCB_se1_ag4_f_01_2,2189,DCB_se1_ag4_f_01,2473.5644,2476.1976,2.6332,We didn't have as many homeless people on the street,didn't,1,0,25.12473353,22.51,12.75
DCB_se1_ag4_m_01_1,22,DCB_se1_ag4_m_01,28.9539,31.0927,2.1388,Second Street I'm not sure I think Second Street.,I'm not,1,0,11.8655542,10.83,5.5
DCB_se1_ag4_m_01_1,97,DCB_se1_ag4_m_01,152.8241,155.6855,2.8614,"who didn't live with us, he lived in Richmond, Virginia pretty much, uh,",didn't,1,0,16.08045892,15.77,10.5
DCB_se1_ag4_m_01_1,185,DCB_se1_ag4_m_01,242.404,244.0327,1.6287,"sometimes uh, didn't have",didn't,1,0,11.88548817,11.53,9
DCB_se1_ag4_m_01_1,195,DCB_se1_ag4_m_01,250.927,252.9959,2.0689,"we didn't have cereal she would like make us uh,",didn't,1,0,14.7945124,14.51,13.25
DCB_se1_ag4_m_01_1,425,DCB_se1_ag4_m_01,531.3544,533.4274,2.073,she- she didn't really try to stop it,didn't,1,0,22.75682664,22.42,26.25
DCB_se1_ag4_m_01_1,427,DCB_se1_ag4_m_01,533.6172,536.0146,2.3974,you know because she didn't really understand,didn't,1,0,10.7005919,10.33,4.5
DCB_se1_ag4_m_01_1,433,DCB_se1_ag4_m_01,539.9917,543.5431,3.5514,"Uh, and she didn't know that w- w- we had heroin habits that we were like",didn't,1,0,13.64248136,13.38,9
DCB_se1_ag4_m_01_1,443,DCB_se1_ag4_m_01,552.6224,554.1384,1.516,so she really didn't know-,didn't,1,0,11.3137092,10.95,7.5
DCB_se1_ag4_m_01_1,453,DCB_se1_ag4_m_01,565.1531,568.5582,3.4051,you know say how she was- how she didn't- she hated that we smoked that stuff.,didn't,1,0,15.44034291,15.13,16
DCB_se1_ag4_m_01_1,611,DCB_se1_ag4_m_01,763.4415,765.9466,2.5051,my sisters they didn't- they didn't have those,didn't,2,0,14.70343845,14.51,4.25
DCB_se1_ag4_m_01_1,625,DCB_se1_ag4_m_01,778.1971,781.4124,3.2153,"that- that did it, you know, but she didn't- she didn't actually do it with us.",didn't,2,0,13.74044986,13.25,15.5
DCB_se1_ag4_m_01_1,820,DCB_se1_ag4_m_01,1001.2804,1006.5949,5.3145,"I w- I tr- started trying it myself but I didn't know what- what to look for in the high, didn't know what to expect from the high so I was smoking it.",didn't,2,0,16.10286293,15.78,8.5
DCB_se1_ag4_m_01_1,834,DCB_se1_ag4_m_01,1021.7925,1024.3115,2.519,"So I kept smoking it, I really didn't- didn't- didn't- didn't",didn't,4,0,15.14073997,14.85,12.25
DCB_se1_ag4_m_01_1,838,DCB_se1_ag4_m_01,1026.1101,1027.3394,1.2293,"uh, I didn't know what to look for.",didn't,1,0,15.92976746,15.53,4
DCB_se1_ag4_m_01_1,844,DCB_se1_ag4_m_01,1028.6908,1030.816,2.1252,it- it just- it didn't hit me- it didn't hit me right away.,didn't,2,0,10.46175242,10.15,8.5
DCB_se1_ag4_m_01_1,1044,DCB_se1_ag4_m_01,1258.5745,1260.6193,2.0448,buy more and it would- it didn't last as long.,didn't,1,0,18.03453205,17.73,16
DCB_se1_ag4_m_01_1,1070,DCB_se1_ag4_m_01,1286.1849,1288.6527,2.4678,it didn't- he didn't feel the high come on fast enough.,didn't,2,0,20.8061626,20.53,14.5
DCB_se1_ag4_m_01_1,1345,DCB_se1_ag4_m_01,1617.3072,1620.35,3.0428,"But we didn't go consistently, my father he wasn't- he wasn't a believer.",didn't,1,0,15.47435375,15.19,13.75
DCB_se1_ag4_m_01_1,1351,DCB_se1_ag4_m_01,1626.7893,1633.2475,6.4582,But I didn't know enough about it but then I was always crying out for God to help me you know out of my addiction you know get me out of you know being sick and,didn't,1,0,14.44110625,14.1,9.75
DCB_se1_ag4_m_01_1,1477,DCB_se1_ag4_m_01,1763.9768,1767.1023,3.1255,when I tried to apply I was denied because they s- they didn't have any apartments.,didn't,1,0,21.41651373,21.03,16
DCB_se1_ag4_m_01_1,1625,DCB_se1_ag4_m_01,1961.4693,1961.9876,0.5183,they didn't drink-,didn't,1,0,8.987811084,8.78,4.75
DCB_se1_ag4_m_01_1,1643,DCB_se1_ag4_m_01,1980.4137,1988.2203,7.8066,"And they would get their wine they would drink- get drunk, they would go in the alley, next thing you know we see 'em laying up against the wall but nobody bothered 'em nobody bo- and they didn't really have anything so nobody bothered nobody-",didn't,1,0,13.43085754,13.21,7.75
DCB_se1_ag4_m_01_1,1757,DCB_se1_ag4_m_01,2113.3716,2115.8922,2.5206,You know and I kept telling her know that I didn't wanna-,didn't,1,0,10.0382888,9.66,7.75
DCB_se1_ag4_m_01_1,1759,DCB_se1_ag4_m_01,2116.3147,2119.5376,3.2229,want her to be around me because I didn't want her to get in trouble and I didn't want her husband you know,didn't,2,0,11.46317195,11.23,10.25
DCB_se1_ag4_m_01_1,1773,DCB_se1_ag4_m_01,2135.8726,2136.693,0.8204,I didn't see her anymore.,didn't,1,0,12.85842297,12.48,14.75
DCB_se1_ag4_m_01_1,1841,DCB_se1_ag4_m_01,2208.1858,2212.0916,3.9058,He didn't go anywhere they came down somebody told 'em h- that he had the drugs cause they came and asked,didn't,1,0,15.64412799,15.45,22.25
DCB_se1_ag4_m_01_1,1849,DCB_se1_ag4_m_01,2219.5421,2221.2789,1.7368,"And he said, I ain't giving you nothing, you know so",ain't,1,1,11.87888667,11.32,5
DCB_se1_ag4_m_01_1,1853,DCB_se1_ag4_m_01,2224.52,2227.3493,2.8293,"and said, you don't give it up then I'm'a shoot you, you know and he didn't give it up.",didn't,1,0,13.40105297,13.1,7.25
DCB_se1_ag4_m_01_1,2083,DCB_se1_ag4_m_01,2474.5437,2478.625,4.0813,"the white man was evil, the white man was the devil you know and we didn't trust white people.",didn't,1,0,12.14595829,11.85,7.25
DCB_se1_ag4_m_01_1,2161,DCB_se1_ag4_m_01,2574.2232,2578.2401,4.0169,"And she didn't say anything, you know. She didn't say, watch your mouth, or anything it was just like,",didn't,2,0,13.61388547,13.14,7.5
DCB_se1_ag4_m_01_1,2307,DCB_se1_ag4_m_01,2708.4636,2710.5609,2.0973,"You strive for it, I didn't believe in so much",didn't,1,0,21.20154531,20.93,24.5
DCB_se1_ag4_m_01_1,2519,DCB_se1_ag4_m_01,2912.6262,2915.2212,2.595,"We're not blaming, I'm not blaming any one particular",I'm not,1,0,15.3556946,15.18,7.5
DCB_se1_ag4_m_01_1,2624,DCB_se1_ag4_m_01,3020.3125,3021.7824,1.4699,I didn't- couldn't think of a hobby.,didn't,1,0,14.54856702,14.38,5.5
DCB_se1_ag4_m_01_1,2646,DCB_se1_ag4_m_01,3047.0026,3050.2383,3.2357,"w- you know, he didn't know about it but eventually I said, can you teach me how to play?",didn't,1,0,14.39666729,14.22,9.75
DCB_se1_ag4_m_01_1,2764,DCB_se1_ag4_m_01,3207.2558,3210.1568,2.901,it's- it's- it hasn't had it's longetivity like some- some,hasn't,1,0,15.11707708,14.79,8.25
DCB_se1_ag4_m_01_1,2802,DCB_se1_ag4_m_01,3253.3499,3255.2032,1.8533,You know I'm not really sure but Hot Shoppes Jr. was-,I'm not,1,0,13.2958609,13.08,7.25
DCB_se1_ag4_m_01_1,2826,DCB_se1_ag4_m_01,3280.0649,3284.2092,4.1443,"stood for a while, then all of a sudden those are- these aren't there anymore there's only the Lincoln, you know.",aren't,1,0,20.65806145,20.22,13.75
DCB_se1_ag4_m_01_1,3054,DCB_se1_ag4_m_01,3540.6457,3542.7541,2.1084,"People didn't take advantage of that like they should have, you know,",didn't,1,0,10.93906497,10.53,8.5
DCB_se1_ag4_m_01_1,3072,DCB_se1_ag4_m_01,3555.3065,3559.6463,4.3398,"Next three years, twenty-five hundred dollars you know, they- they done haven't taken advantage of that you know, so.",haven't,1,0,15.80875072,15.45,7.75
DCB_se1_ag4_m_01_1,3263,DCB_se1_ag4_m_01,3761.5896,3763.4045,1.8149,"I was gonna beat it, even though my brother didn't beat it.",didn't,1,0,12.20051285,12.06,7
DCB_se1_ag4_m_01_1,3265,DCB_se1_ag4_m_01,3763.8173,3765.5053,1.688,You know I didn't feel that was the c- my- my fate.,didn't,1,0,16.39910762,16.17,21.25
DCB_se1_ag4_m_01_1,3333,DCB_se1_ag4_m_01,3839.8419,3844.6351,4.7932,"I would find drugs, even when I told them I wouldn't find anything, I said, I'm not gonna find anything, I would still find stuff.",I'm not,1,0,19.89006224,19.6,25.5
DCB_se1_ag4_m_02_1,69,DCB_se1_ag4_m_02,117.1629,119.3277,2.1648,Ain't no- Everything now is pick up a pistol.,ain't,1,1,37.57269095,34.27,44.5
DCB_se1_ag4_m_02_1,115,DCB_se1_ag4_m_02,182.9153,184.3594,1.4441,I'm not gonna say into drugs-,I'm not,1,0,32.54956022,32.02,31.25
DCB_se1_ag4_m_02_1,139,DCB_se1_ag4_m_02,212.4905,216.2211,3.7306,"If they ain't live with grandma, and grandma can't handle these kids. These kids are rough today.",ain't,1,1,17.08723368,16.64,8
DCB_se1_ag4_m_02_1,153,DCB_se1_ag4_m_02,234.7025,236.274,1.5715,"cause like I said, the daddy's ain't around.",ain't,1,1,14.1966708,13.95,10.25
DCB_se1_ag4_m_02_1,171,DCB_se1_ag4_m_02,263.7185,268.4089,4.6904,"these kids selling drugs ain't no food- they- they- the ones living at home ain't taking no food home,",ain't,2,2,12.67972404,12.52,5.75
DCB_se1_ag4_m_02_1,173,DCB_se1_ag4_m_02,268.7912,270.6812,1.89,"they ain't give mom nothing for the rent,",ain't,1,1,14.84489789,14.68,27.75
DCB_se1_ag4_m_02_1,181,DCB_se1_ag4_m_02,279.0214,282.2494,3.228,They keep- they putting it right back in the system but they ain't doing nothing at home.,ain't,1,1,26.55354929,24.91,11.5
DCB_se1_ag4_m_02_1,251,DCB_se1_ag4_m_02,384.1567,385.467,1.3103,ones of us didn't get killed,didn't,1,0,16.33196322,16.01,21.75
DCB_se1_ag4_m_02_1,263,DCB_se1_ag4_m_02,398.533,403.9625,5.4295,"they, uh- they offering the black women a lot of jobs that they ain't- they had never thought of offering a black man.",ain't,1,1,17.08394145,16.78,11.5
DCB_se1_ag4_m_02_1,273,DCB_se1_ag4_m_02,415.4073,416.874,1.4667,They ain't tryna kill us no more.,ain't,1,1,19.42722173,18.94,4.75
DCB_se1_ag4_m_02_1,275,DCB_se1_ag4_m_02,417.2904,419.2017,1.9113,They ain't never tried to hang us in DC.,ain't,1,1,23.30846756,23.03,23
DCB_se1_ag4_m_02_1,279,DCB_se1_ag4_m_02,420.4972,421.8422,1.345,They ain't never tried to hang us here.,ain't,1,1,25.57363101,24.72,9.5
DCB_se1_ag4_m_02_1,287,DCB_se1_ag4_m_02,433.0494,436.1541,3.1047,"Yeah the Klan- the Klan is still here. You know, they haven't gone no place.",haven't,1,0,27.12543326,25.98,38.5
DCB_se1_ag4_m_02_1,373,DCB_se1_ag4_m_02,541.3042,543.6616,2.3574,"I'm not making no excuses for 'em cause they're doing it,",I'm not,1,0,19.3505072,18.48,6.75
DCB_se1_ag4_m_02_1,503,DCB_se1_ag4_m_02,702.8863,704.3074,1.4211,I'm not giving- I'm not giving up.,I'm not,2,0,16.08283514,15.44,8
DCB_se1_ag4_m_02_1,551,DCB_se1_ag4_m_02,756.7543,760.1587,3.4044,it won't make it through inspection I don't think. I think- I'm not putting too much money in it.,I'm not,1,0,17.6584656,17.09,6.5
DCB_se1_ag4_m_02_1,565,DCB_se1_ag4_m_02,777.1306,781.9657,4.8351,"And so, that's what I do. I- you know what I'm saying. Cause I'm not tryna steal nothing and I'm not tryna break in nothing.",I'm not,2,0,28.93802205,27.67,10
DCB_se1_ag4_m_02_1,609,DCB_se1_ag4_m_02,838.1527,845.9777,7.825,"You know, that's- that's- that's the proof of the pudding right there. That's how it this- this- this life is- this city is. But this- this isn't- and this is not the worst city.",isn't,1,0,34.23538569,32.15,7
DCB_se1_ag4_m_02_1,639,DCB_se1_ag4_m_02,888.7172,891.5063,2.7891,"But, see, things- see, things haven't changed. Things just got worse.",haven't,1,0,26.15335243,24.03,37
DCB_se1_ag4_m_02_1,678,DCB_se1_ag4_m_02,935.1344,936.7313,1.5969,I ne- I ain't kill no babies or nothing.,ain't,1,1,23.86573113,23.29,20.5
DCB_se1_ag4_m_02_1,748,DCB_se1_ag4_m_02,1031.7827,1036.8442,5.0615,"You could always go see him. There was always room, you know. Ain't it- - places were crowded sometimes",ain't,1,1,41.83562742,39.76,17
DCB_se1_ag4_m_02_1,815,DCB_se1_ag4_m_02,1116.2777,1118.9307,2.653,"Blacks tried to get along with the Whites, you know. We didn't- you know,",didn't,1,0,22.58485604,21.62,22.75
DCB_se1_ag4_m_02_1,817,DCB_se1_ag4_m_02,1119.1559,1123.5944,4.4385,"hey, we didn't like 'em, you know, we know- we know they don't like us, we- but we said we try to get along.",didn't,1,0,16.36508143,15.96,13.75
DCB_se1_ag4_m_02_1,867,DCB_se1_ag4_m_02,1202.3428,1205.1734,2.8306,"Uh, I- But I haven't seen them in- in ages, you know.",haven't,1,0,39.23444769,35.1,21.5
DCB_se1_ag4_m_02_1,889,DCB_se1_ag4_m_02,1232.969,1238.002,5.033,"I was just hoping that my mother didn't die til, uh, I got out of prison. And she was still alive, so",didn't,1,0,41.98998323,38.19,12
DCB_se1_ag4_m_02_1,917,DCB_se1_ag4_m_02,1278.6924,1281.5382,2.8458,"So it's like, you know, it's- ain't no- it's no such thing as-",ain't,1,1,23.61610696,22.17,21.25
DCB_se1_ag4_m_02_1,988,DCB_se1_ag4_m_02,1364.0304,1366.2602,2.2298,Ain't no teenager no more. You're sixty two.,ain't,1,1,26.35495216,24.48,40
DCB_se1_ag4_m_02_1,1024,DCB_se1_ag4_m_02,1402.4119,1404.3031,1.8912,Didn't want my kids to come- grow up cursing.,didn't,1,0,32.33308908,29.37,16.5
DCB_se1_ag4_m_02_1,1090,DCB_se1_ag4_m_02,1479.0002,1483.3579,4.3577,"you go- need to leave- you go leave out in the day time, you ain't tryna come back and all your shit missing.",ain't,1,1,21.17246514,20.6,14.75
DCB_se1_ag4_m_02_1,1176,DCB_se1_ag4_m_02,1580.09,1582.9105,2.8205,"You didn't get along with everybody, but that- that was to be expected.",didn't,1,0,28.81852917,26.66,44
DCB_se1_ag4_m_02_1,1257,DCB_se1_ag4_m_02,1679.0035,1682.6028,3.5993,"You know, I didn't- I really didn't have no social- my social life was messed up playing football.",didn't,2,0,31.06092611,28.75,7
DCB_se1_ag4_m_02_1,1288,DCB_se1_ag4_m_02,1725.9399,1727.9591,2.0192,But I didn't go to college cause I couldn't afford to.,didn't,1,0,47.41243285,39.75,15
DCB_se1_ag4_m_02_1,1507,DCB_se1_ag4_m_02,2021.7044,2027.2867,5.5823,"uh- I'm not- uh, me and my sister beefing right now. We been beefing for a couple years- a year- about a year now. I was down in North Carolina visiting.",I'm not,1,0,18.12418037,17.47,8
DCB_se1_ag4_m_02_1,1526,DCB_se1_ag4_m_02,2051.6719,2053.4387,1.7668,so I'm not blocking nobody in.,I'm not,1,0,20.27112174,19.63,30.75
DCB_se1_ag4_m_02_1,1528,DCB_se1_ag4_m_02,2053.6511,2054.9223,1.2712,I'm not- I'm not parked,I'm not,2,0,65.79912136,55.84,41.25
DCB_se1_ag4_m_02_1,1534,DCB_se1_ag4_m_02,2060.3489,2063.6336,3.2847,"and her- her, uh, stepfather has to get in the garage so I'm not blocking the garage.",I'm not,1,0,24.47910368,23.68,12.75
DCB_se1_ag4_m_02_1,1613,DCB_se1_ag4_m_02,2166.7945,2168.2315,1.437,I was- But it didn't hurt.,didn't,1,0,22.47228806,21.53,19.75
DCB_se1_ag4_m_02_1,1619,DCB_se1_ag4_m_02,2175.524,2178.5751,3.0511,after it dawned on me what it was cause I didn't- cause I didn't know-,didn't,2,0,22.08843118,21.19,27
DCB_se1_ag4_m_02_1,1627,DCB_se1_ag4_m_02,2187.609,2189.4107,1.8017,But I said now I ain't had nothing to drink.,ain't,1,1,13.08109267,12.46,6.25
DCB_se1_ag4_m_02_1,1706,DCB_se1_ag4_m_02,2275.93,2280.6105,4.6805,"uh, I got to- I got to the hospital. It's cause my daughter took me to the ho- I didn't- I wasn't going to the hospital.",didn't,1,0,33.80874868,32.91,16
DCB_se1_ag4_m_02_1,1710,DCB_se1_ag4_m_02,2283.6231,2287.5653,3.9422,"and she wanted me to call the hospital, call an ambulance. I said I ain't gonna call an ambulance. I'm not-",I'm not,1,0,23.85249689,22.92,13.75
DCB_se1_ag4_m_02_1,1710,DCB_se1_ag4_m_02,2283.6231,2287.5653,3.9422,"and she wanted me to call the hospital, call an ambulance. I said I ain't gonna call an ambulance. I'm not-",ain't,1,1,23.85249689,22.92,13.75
DCB_se1_ag4_m_02_1,1712,DCB_se1_ag4_m_02,2287.6667,2290.2891,2.6224,"you know, I'm not hurting or nothing. I ain't had no heart attack.",I'm not,1,0,21.36773116,20.35,10.75
DCB_se1_ag4_m_02_1,1712,DCB_se1_ag4_m_02,2287.6667,2290.2891,2.6224,"you know, I'm not hurting or nothing. I ain't had no heart attack.",ain't,1,1,21.36773116,20.35,10.75
DCB_se1_ag4_m_02_1,1722,DCB_se1_ag4_m_02,2303.2312,2306.2162,2.985,like- like I'm used to using a cane or something and I ain't got no cane.,ain't,1,1,20.58997269,19.4,10.75
DCB_se1_ag4_m_02_1,1732,DCB_se1_ag4_m_02,2322.4052,2325.2126,2.8074,"So I signed myself out. Talking about, man, I'm not staying in here.",I'm not,1,0,15.39690859,14.63,6.75
DCB_se1_ag4_m_02_1,1738,DCB_se1_ag4_m_02,2330.5542,2334.6459,4.0917,I got about a twelve hundred dollar hospital bill now. I ain't tryna- I ain't tryna pay it.,ain't,2,2,25.30405909,23.65,6
DCB_se1_ag4_m_02_1,1746,DCB_se1_ag4_m_02,2341.6086,2342.4602,0.8516,I didn't need to go.,didn't,1,0,14.39320905,13.34,5.75
DCB_se2_ag1_f_01_1,375,DCB_int_01,376.2053,380.0345,3.8292,now I know somebody who live there. I'm not gonna go knock on their door. That'd be weird to stalk her.,I'm not,1,0,14.81765667,14.6,10
DCB_se2_ag1_f_01_1,421,DCB_se2_ag1_f_01,424.3605,427.1923,2.8318,"yeah- I didn't- well, I didn't really kn- know that much of my mom's",didn't,2,0,24.00627165,23.54,14.25
DCB_se2_ag1_f_01_1,518,DCB_se2_ag1_f_01,512.2462,516.0126,3.7664,and my mom was real strict about us be spending the night over people houses. She didn't do it.,didn't,1,0,21.52143726,21,14.5
DCB_se2_ag1_f_01_1,537,DCB_se2_ag1_f_01,532.4265,533.6293,1.2028,We- I didn't have any cousins.,didn't,1,0,13.83845672,13.56,16.75
DCB_se2_ag1_f_01_1,558,DCB_se2_ag1_f_01,554.5701,556.4267,1.8566,I'm not walking anywhere. I catch the bus.,I'm not,1,0,22.4950279,22.09,25.75
DCB_se2_ag1_f_01_1,638,DCB_se2_ag1_f_01,640.9751,641.4311,0.456,I didn't-,didn't,1,0,7.510793003,7.42,3
