File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal,SyllableCount,SpeechRate,amazon_transcription,deepspeech_transcription,deepspeech_ConfidenceLevel,google_transcription,google_ConfidenceLevel,IBMWatson_transcription,IBMWatson_ConfidenceLevel,microsoft_transcription
DCB_se2_ag4_m_01_1,2162,DCB_se2_ag4_m_01,2841.5615,2843.6752,2.1137,it's already done. Can I- can I take the rest of the day?,1,0,18.25466869,17.86,19.0,15,7.096560534,It's already done Can I can I take the rest of the day?,i was,-23.648386,It's already done.,0.911308944,it's already done to recognize that there is ,0.55,Is already done can I? Can I take the rest of the day?
DCB_se2_ag4_m_01_1,2166,DCB_se2_ag4_m_01,2845.0131,2845.5511,0.538,Oh it's done.,1,0,17.95273298,16.53,15.75,3,5.576208178,Done.,,-2.273385048,,0.0,,0.0,We're done.
DCB_se2_ag4_m_01_1,2176,DCB_se2_ag4_m_01,2853.5615,2854.5106,0.9491,I- I got it done.,1,0,17.48525162,16.83,16.0,5,5.268148773,I got it done.,,-11.81492424,,0.0,,0.0,I got it done.
DCB_se2_ag4_m_01_1,2182,DCB_se2_ag4_m_01,2859.2408,2859.9863,0.7455,RD-NAME-2 got it done.,1,0,11.33325791,11.21,3.5,3,4.024144869,Got It Done.,he,-4.05684185,,0.0,,0.0,Got it.
DCB_se2_ag4_m_01_1,2184,DCB_se2_ag4_m_01,2860.641,2861.4448,0.8038,"Or I got it done,",1,0,13.60968857,13.46,11.5,5,6.220452849,"Oh, I got it done!",i got a ,-12.732234,,0.0,I got it done ,0.74,"Oh, I got it done."
DCB_se2_ag4_m_01_1,2190,DCB_se2_ag4_m_01,2863.3829,2864.7903,1.4074,RD-NAME-1 is on my crew. We got it done.,1,0,15.40239725,15.28,10.5,8,5.684240443,"Oh my God, we got it done!",he got ,-22.29954338,,0.0,,0.0,We got it done.
DCB_se2_ag4_m_01_1,2192,DCB_se2_ag4_m_01,2865.0039,2865.4699,0.466,It's done.,1,0,9.254445056,8.85,5.75,2,4.291845494,,,-4.896933556,,0.0,,0.0,
DCB_se2_ag4_m_01_1,2299,DCB_se2_ag4_m_01,3029.223,3033.1107,3.8877,"because I'm like this the thing is with my parents done, they had us in- where they couldn't afford us.",1,0,17.03799086,16.11,4.5,24,6.173315842,"Because I'm like this, the thing is with my parents then they had to send where they couldn't afford.",it piteous,-89.83191681,am I just the thing is with my parents when they had sex,0.801006615,because I just the thing is with my parents and they had a son when he comes ,0.55,"Because I'm like just The thing is with my parents, then they had somewhere they couldn't afford it."
DCB_se2_ag4_m_01_1,2339,DCB_se2_ag4_m_01,3083.4172,3086.5904,3.1732,Cause I done killed- I done killed five of my years being in Lorton.,2,2,17.3317317,16.88,6.75,16,5.042228665,I didn't kill I didn't kill five my years being in order.,anatomy years being now,-78.00559998,,0.0,thank you I'm kill problem I use being and no ,0.5,'cause I didn't kill. I didn't kill five more years being in order.
DCB_se2_ag4_m_01_1,3062,DCB_se2_ag4_m_01,3971.9842,3973.3741,1.3899,that these kids done have?,1,1,17.8573339,17.41,19.5,5,3.597381107,That these kids to have.,these keys the,-25.76307297,,0.0,these keys ahead ,0.53,But these kids they have.
DCB_se2_ag4_m_01_1,3122,DCB_se2_ag4_m_01,4055.3147,4057.2783,1.9636,It's a lot done changed. It- it- it's a lot.,1,1,11.92642108,11.52,9.5,10,5.092686902,It's a lot to change is a lot.,he changed it was ,-29.51391792,,0.0,so I'm not been changed ,0.44,It's allowed in change. It is a lot.
DCB_se3_ag1_f_01_1,567,DCB_se3_ag1_f_01,712.718,715.718,3.0,"And I have done that, I have gotten chatty, I gotten chatty today.",1,0,12.42936637,12.08,6.75,18,6.0,And I have done that have gotten chatty chatty today.,he had gotten to dedicate a,-81.44203186,"The have done that had gotten today, going to try to today.",0.774105966,I have done that have gotten chatted activity today ,0.55,Have done that. Have gotten Shadowgun chatty today.
DCB_se3_ag1_f_01_1,1011,DCB_se3_ag1_f_01,1296.3732,1301.3109,4.9377,"every time you go to school you got all the flags of, all the schools every teacher who done went to,",1,1,16.31305737,16.02,4.5,26,5.265609494,"Every time you go to school you got all the flags of all the schools, every teacher we don't want to.",go to school you got all of flags of all the schools every teacher who went to,-90.28833008,"Every time go to school, you got all the flags of all the schools, every teacher we don't want to.",0.881116033,every time go to school you got ordered flags of all the schools every teacher would only to ,0.73,Every time you go to school you got all the flags of all the schools and we teach it. We don't want to.
DCB_se3_ag1_f_01_1,1059,DCB_se3_ag1_f_01,1361.0461,1364.2755,3.2294,"I don't like feeling like I've done did something wrong, so.",1,1,40.64771055,39.64,33.0,13,4.025515576,I don't like feeling like I've done did something wrong.,i don't like tillie often dooming ,-112.2194519,I don't like feeling like I've done something wrong.,0.975463748,I don't like feeling like I've done did something wrong ,0.72,I don't like feeling like I've done did something wrong.
DCB_se3_ag1_f_01_1,1133,DCB_se3_ag1_f_01,1442.5051,1444.9654,2.4603,and say that they were wrong for what they done.,1,0,19.38053054,18.01,18.25,10,4.064544974,And say that they were wrong for what they've done.,say that they were wrong for i see,-43.77828217,Say that they were wrong for teacher.,0.84678942,see it they were wrongfully ,0.44,And see that they were wrong for what they done.
DCB_se3_ag1_f_01_1,1543,DCB_int_01,1995.3116,1996.3261,1.0145,Tell him we're almost done.,1,0,19.11400673,19.1,29.75,6,5.91424347,Tell them We're almost Done.,almost done,-17.9875679,We're almost done.,0.822311342,and we're almost done ,0.79,Tell him we're almost done.
DCB_se3_ag1_m_01_1,1238,DCB_se3_ag1_m_01,1535.6118,1536.9706,1.3588,No male has ever done that.,1,0,19.72918496,19.44,5.25,7,5.151604357,No male has ever done that.,has ever done that,-19.82434845,No mail has ever done that.,0.847219169,no mail has ever done that ,0.86,No mail has ever done that.
DCB_se3_ag2_f_01_1,1256,DCB_se3_ag2_f_01,1420.8582,1423.3683,2.5101,and I've actu- they've actually done this to like other girls,1,0,15.38181691,15.12,13.5,14,5.577467033,And I've actually they've actually done this to like other girls.,they've actually done this selling other girls,-49.90672684,They've actually done this. I like the other girls.,0.821718812,and I actually they've actually done instantly other girls ,0.74,"And actually, they've actually done this silly other girls."
DCB_se3_ag3_f_01_1,735,DCB_se3_ag3_f_01,1030.4114,1032.1374,1.726,has done a very good job of kind of,1,0,30.79337976,28.92,20.5,10,5.793742758,Has done a very good job of kind of.,a very good job of kind of,-31.68252182,has done a very good job of kind of,0.967176855,has done a very good job of kind of ,0.84,Has done a very good job of kind of.
DCB_se3_ag3_f_01_1,1028,DCB_se3_ag3_f_01,1430.4971,1434.8471,4.35,cause that's- I was begging my mom to put me in public school and she had done some volunteer work with,1,0,25.38186824,23.28,10.25,25,5.747126437,Cause that's I was begging my mom to put me in public school and she had done some volunteer work with.,i was begging my mom to put me in public school and she had done some volunteer work with,-91.61460876,Cuz that's why I was begging. My mom to put me in public school and she done some volunteer work.,0.941819072,because that's I was dating my mom to put me in public school and she's done some volunteer work with ,0.86,'cause that's I was begging my mom to put me in public school and she had done some volunteer work with.
DCB_se3_ag3_f_01_1,1034,DCB_se3_ag3_f_01,1446.671,1452.9371,6.2661,Because my mom had done volunteer work they had put me in these higher level math class and I'm sitting there like I have no clue what's going on.,1,0,39.24173109,37.41,21.5,36,5.745200364,"Because my mom had done volunteer work, they put me in these higher level math class and I'm sitting there like I have no clue what's going on.",because i'm on the denver work they put me in these higher level maclast and i'm sitting there that i've no clue what's going on,-178.6169586,"Because my mom and dad volunteer work, they put me in these higher-level math class and I'm sitting there like I have no clue what's going on.",0.911017716,because I'm on the done volunteer work they put me in these higher level math class and I'm sitting there like I've no clue what's going on ,0.9,"Because my momma done volunteer work, they put me in these higher level math class and I'm sitting there like I have no clue what's going on."
DCB_se3_ag3_f_01_1,1566,DCB_se3_ag3_f_01,2222.1197,2227.445,5.3253,"where they were so slow that like, everyone else would be done and they'd get like the pity clap.",1,0,39.80375633,37.36,42.25,22,4.131222654,,they were so slow that like every one else would be done and they'd get like the pity class,-79.10025787,Where they were so slow that like everyone else to be done and they'd get like the pity clap.,0.916002154,where they were so slow that like everyone else to be done and they get like the pity class ,0.89,"Where they were so slow that like everyone else, would be done and they'd get like the pity clap."
DCB_se3_ag3_f_01_1,1568,DCB_se3_ag3_f_01,2228.7652,2233.0491,4.2839,See I just feel like the whole set up was wrong like maybe I just shouldn't have done it because,1,0,37.22265016,36.67,46.75,23,5.368939518,"I just feel like the whole setup was wrong, like maybe I just shouldn't have done it because.",really the whole setup was wrong with maybe i just shouldn't have done it because,-79.32918549,it's really the whole set-up was wrong with maybe I just shouldn't have done it because,0.913408399,really the whole set up was wrong like maybe I just shouldn't have done it because ,0.85,"See, I just feel like the whole setup was wrong. Like maybe I just shouldn't have done it because."
DCB_se3_ag3_f_01_1,1604,DCB_se3_ag3_f_01,2285.7106,2291.0758,5.3652,heat that I- that I- this competition cause it was so bad and he felt so bad for me. I mean he mighta done it anyway but,1,0,30.09988688,28.95,23.0,33,6.150749273,"He that this competition because it was so bad and he felt so bad for me, I mean he might have done it anyway, but.",at that his condition because it was so bad and he felt so bad for me i mean he might a done it anyway but,-100.5284805,Ain't that I that this competition cuz it was so bad. He felt so bad for me. I mean you might have done it anyway but,0.918578863,heat that I that this condition because it was so bad he felt so bad for me I mean he might have done it anyway but ,0.85,Heat that I that this competition 'cause it was so bad and he felt so bad for me. I mean he might have done it anyway.
DCB_se3_ag3_f_01_1,1737,DCB_se3_ag3_f_01,2480.9278,2483.268,2.3402,I guess Aruba was the only international traveling I had done,1,0,19.0058735,18.15,6.75,17,7.264336382,I guess rubio was the only international traveling I had done.,the only international traveling i done,-44.20714951,The only international travel guide done.,0.529115915,I guess through the only international travelling I done ,0.83,I guess who's the only international traveling I had done?
DCB_se3_ag3_f_01_1,1897,DCB_se3_ag3_f_01,2672.4032,2674.0485,1.6453,I'd done singing in the,1,0,14.276901,13.1,16.25,6,3.646751352,We done singing in the.,the singing in the,-16.21892166,"Canton, singing in the",0.891230941,and singing and %HESITATION ,0.75,I'm done singing in the.
DCB_se3_ag3_f_01_1,2268,DCB_se3_ag3_f_01,3168.0239,3173.4855,5.4616,Not that that really involved touristy things so I would say that I've- I've done a lot of touristy things.,1,0,100.0,100.0,35.5,26,4.760509741,"That that really involved touristy things, so I would say that I've done a lot of touristy things.",really involved touring so i would say that i have done a lot of tourists steeping,-112.0175858,That really involve touristy things. So I would say that I've done a lot of touristy things.,0.963767469,that that really involves touristy things so I would say that I've I've done a lot of touristy things ,0.8,"That really involved touristy things, so I would say that I've done a lot of touristy things."
DCB_se3_ag3_f_02_1,483,DCB_se3_ag3_f_02,555.277,557.5768,2.2998,"We did whenever, um, I was done",1,0,11.51441758,11.37,4.5,9,3.913383773,We did whenever I was done.,whenever i was done,-17.78763199,We did whenever I was done.,0.928502142,we did whenever %HESITATION I was done ,0.86,We did whenever I was done.
DCB_se3_ag3_f_02_1,880,DCB_se3_ag3_f_02,939.8723,942.2045,2.3322,"And I'm done, you know, I- I done gave you good grades.",2,1,16.62397962,16.37,28.25,12,5.145356316,"And I'm done, you know, and I gave you your grades.",do you know i am engaged to graves,-44.30438232,And I'm done and then I gave you the grave.,0.835249424,and I'm done you know that and then gave you good grades ,0.71,And I'm done. You know that I gave you your grades.
DCB_se3_ag3_f_02_1,1704,DCB_se3_ag3_f_02,1719.5539,1720.9853,1.4314,and I done have fun doing that.,1,1,17.16363402,16.7,17.0,8,5.588933911,And I have fun doing that.,have fun doing that,-28.98354912,But I have fun doing that.,0.809043646,and I have fun doing that ,0.84,And have fun doing that.
DCB_se3_ag3_f_02_1,1960,DCB_se3_ag3_f_02,1966.3498,1967.244,0.8942,"Okay, when she get done.",1,0,13.53785411,13.34,15.75,6,6.709908298,Okay when she get done.,she,-9.180729866,,0.0,,0.0,"Hey, when she get done."
DCB_se3_ag3_f_02_1,1966,DCB_se3_ag3_f_02,1970.458,1972.57,2.112,It's- it- it was a done deal that I'm not,1,0,18.20269338,17.85,7.25,10,4.734848485,It was a done deal that I'm not.,it was a done del tint,-43.85297394,"If it was a done deal that, I'm not.",0.972448111,if it was a done deal that I'm not ,0.85,If it was a done deal that I'm not.
DCB_se3_ag3_f_02_1,2176,DCB_int_01,2180.3512,2187.0285,6.6773,"So let me ask you this, so this is just a random question cause you've done a lot of things, you've experienced a lot of things. Was there ever a time you felt like, oh my god this is it, I'm gonna die?",1,0,15.33156673,14.2,9.25,50,7.48805655,This is just a random number one the last.,this this is a raisin question because you never lowering a loiter with ottilia,-293.2095642,,0.0,so let me ask you this so this is just a random question because you've done a lot of these things the last time you felt like someone that ,0.62,"So let me ask you this, so this is just a random question 'cause you've done a lot."
DCB_se3_ag3_f_02_1,2198,DCB_se3_ag3_f_02,2210.8884,2213.3775,2.4891,"I just didn't feel like it. It's like, you have a job to do and get it done, get out of here.",1,0,20.8477323,20.07,9.75,23,9.240287654,"I just didn't feel like he was like you got a job to them and get it done, get out of here.",the atajo to them we get it done get,-89.18541718,"I just didn't feel like it if I got a job to do and get it done, get out of",0.917226493,I just didn't feel like if I got a job and get it done ,0.62,I just didn't feel like it was like you got a job to do and get it done. Get out here.
DCB_se3_ag3_m_01_1,3046,DCB_se3_ag3_m_01,3017.8366,3019.7764,1.9398,"every year. We've done it for three years now, so",1,0,17.63667857,16.98,20.5,12,6.186204763,"Every year we've done it for three years now, so.",we got a three years now so,-36.85934067,"Every year, we doing, for 3 years now. So,",0.81151104,every year we done for three years now so ,0.84,"Every year we've done it for three years now, so."
DCB_se3_ag3_m_01_1,3195,DCB_se3_ag3_m_01,3169.5752,3170.6072,1.032,no you've done enough to,1,0,16.31214743,15.74,7.25,6,5.813953488,"No, you've done enough to.",one enough to,-19.28123093,"No, you've done enough?",0.756027997,no you've done enough to ,0.69,"No, you've done enough to."
DCB_se3_ag3_m_01_1,3723,DCB_se3_ag3_m_01,3687.0725,3688.9004,1.8279,and just to see what God has done with me,1,0,16.30920311,15.55,10.75,10,5.470758794,And just to see what God has done with me.,to see what god has done with me,-29.05272865,And just to see what God has done with me.,0.898810744,and just to see what god has done with me ,0.67,And just to see what God has done with me.
DCB_se3_ag3_m_02_1,230,DCB_se3_ag3_m_02,294.8934,295.9619,1.0685,All the wrong he done,1,0,15.53056589,15.42,10.5,5,4.679457183,All the wrong he done.,he ,-11.48208141,Call Tyrone.,0.577818573,all the wrong he's done ,0.56,All the wrong he done.
DCB_se3_ag3_m_02_1,447,DCB_se3_ag3_m_02,554.0688,555.25,1.1812,So any little thing he done,1,0,14.29630759,14.15,6.0,8,6.772773451,So any little thing He Does?,the,-14.23349857,,0.0,so any little bit heater ,0.41,So any little thing he does?
DCB_se3_ag3_m_02_1,772,DCB_se3_ag3_m_02,958.014,959.2719,1.2579,"my work's done, your's not.",1,0,14.56604971,14.39,15.5,5,3.974878766,My work is done your snap.,as the,-14.48706055,,0.0,my work done that ,0.57,My work is done yours now.
DCB_se3_ag3_m_02_1,1549,DCB_se3_ag3_m_02,1849.3509,1851.7533,2.4024,"we used to, we haven't done that lately. Cause usually",1,0,14.82813207,14.43,6.0,14,5.827505828,We used to we haven't done that lately because usually.,so we have done that lately casually,-52.66635895,We haven't done that lately.,0.762143493,we used to we haven't done that lately because usually ,0.82,"We used to. We haven't done that lately, 'cause usually."
DCB_se3_ag3_m_02_1,1561,DCB_se3_ag3_m_02,1861.6913,1862.7289,1.0376,We haven't done that in a while though.,1,0,10.04752833,9.74,7.0,9,8.67386276,We haven't done in a while.,,-5.295746803,,0.0,we haven't done in awhile ,0.5,We haven't done in awhile.
DCB_se3_ag3_m_02_1,2380,DCB_se3_ag3_m_02,2835.2529,2837.8718,2.6189,we could have possibly done to change it because she didn't know,1,0,16.40656986,15.93,3.75,16,6.109435259,We could have possibly done to change it because she didn't know.,pointing because she didn't know,-80.92324066,We could have possibly done to change it because she didn't know.,0.956717789,we could possibly done because she didn't know ,0.82,We could have possibly done to change it because she didn't know.
DCB_se3_ag3_m_02_1,2398,DCB_se3_ag3_m_02,2853.857,2855.4164,1.5594,"coulda done, we did everything we could.",1,0,13.60637463,13.06,9.5,10,6.412722842,Could have done We did everything we could.,everything because,-25.92673683,Did everything we could.,0.93502295,we did everything we could ,0.7,Could have done. We did everything we could.
DCB_se3_ag3_m_02_2,189,DCB_se3_ag3_m_02,221.3496,222.6722,1.3226,"you crazy, you done lost your mind.",1,1,10.80969556,10.48,6.25,8,6.04869197,You crazy even lost your mind.,he lost,-31.0301857,Crazy.,0.784217894,crazy loss in their ,0.22,Crazy even lost your mind.
DCB_se3_ag3_m_02_2,318,DCB_se3_ag3_m_02,367.5269,369.0811,1.5542,it's gonna get done cause I'm gonna do it.,1,0,16.92871288,16.67,13.75,11,7.077596191,It's going to get done because I'm going to do it.,because i'm going to do it,-25.19228172,It's going to get done cuz I'm going to do.,0.936906993,it's going to get done because I'm going to do ,0.77,It's going to get done 'cause I'm gonna do it.
DCB_se3_ag4_f_01_1,216,DCB_se3_ag4_f_01,248.0527,251.7364,3.6837,groomed and yards weren't done like they used to be when I was growing up.,1,0,16.42131424,16.13,9.0,17,4.614925211,,growled and yards weren't done like they used to be well that was growing up,-77.39501953,Groomed and yards weren't done like they used to be when I was growing up.,0.978094161,groomed and yards weren't done like they used to be when I was growing up ,0.87,Groomed and yards weren't done like they used to be when I was growing up.
DCB_se3_ag4_f_01_1,898,DCB_int_01,983.368,984.3892,1.0212,Done. ,1,0,17.0231651,16.87,16.25,1,0.97924011,I can like.,i am like,-14.53797054,,0.0,and like ,0.62,I can like.
DCB_se3_ag4_f_01_1,3459,DCB_se3_ag4_f_01,3491.9355,3493.353,1.4175,"I to- I told my husband, I'm- I'm done.",1,0,19.649643,18.35,19.75,10,7.054673721,"Twitter told my husband, I'm done.",,-11.25536633,That's what I told my husband.,0.943220437,,0.0,I told my husband I'm done.
DCB_se3_ag4_f_01_1,3461,DCB_se3_ag4_f_01,3493.5768,3495.7218,2.145,I can't- I can't do that anymore. I'm- I'm done.,1,0,24.31386279,21.82,11.25,12,5.594405594,"I can't I can't do that anymore, I'm done.",,-10.28097534,"I can't, I can't do that anymore. I'm done.",0.971666336,I can't I can't do that anymore %HESITATION ,0.83,"I can't do that anymore, I'm done."
DCB_se3_ag4_f_01_1,3498,DCB_se3_ag4_f_01,3529.9872,3532.8455,2.8583,Giant or some other- I'm- I'm not doing that anymore. I'm done.,1,0,17.67317663,17.05,8.0,17,5.947591226,"Giant or some of them I'm not doing that anymore, I'm done.",an hour some of it doing that in one done,-72.58274841,Giant or some of them. I'm not doing that anymore.,0.772316813,giant or something I'm not doing that anymore ,0.59,"Giant or something? I'm not doing that anymore, I'm done."
DCB_se3_ag4_f_01_1,3514,DCB_se3_ag4_f_01,3543.857,3544.6124,0.7554,And I had done s-,1,0,19.1849131,18.68,19.75,5,6.619009796,Had Dance.,,-4.102324963,,0.0,,0.0,It does.
DCB_se3_ag4_f_02_1,3411,DCB_se3_ag4_f_02,3778.5094,3780.0808,1.5714,Cause I wish I had done that with my daughter.,1,0,18.90901891,18.06,8.0,11,7.000127275,Because I wish I had done that with my daughter.,i wish i had done that with my daughter,-42.69738007,Cuz I wish I'd done that with my daughter.,0.829433739,because I wish I'd done my daughter ,0.72,'cause I wish I had done that with my daughter.
DCB_se3_ag4_m_01_1,166,DCB_se3_ag4_m_01,184.1846,184.8458,0.6612,"you know, we're done.",1,0,16.38181705,14.67,17.75,4,6.049606776,We're Done.,,-4.513155937,,0.0,,0.0,You know we're done.
DCB_se3_ag4_m_01_1,1878,DCB_se3_ag4_m_01,2092.0258,2096.0891,4.0633,It's a cycle. You would think that after sixty eight they're like oh okay we're done. No.,1,0,19.16459016,18.88,20.0,21,5.168213029,"It's a cycle you would think that after 68 they're like, Okay, we're done no.",the cycle would think of it after sixty eight the late oh okay we're done,-105.109848,"It's a cycle. You would think it after 68 there. Like, okay, we're done now.",0.887995303,it's a cycle with thinking that after sixty eight they're like oh okay we don't know ,0.7,"It's a cycle. You would think that after 68, they're like, oh OK, we're done no."
DCB_se3_ag4_m_02_2,67,DCB_se3_ag4_m_02,66.4905,67.3966,0.9061,what have I done?,1,0,15.82447338,14.72,6.0,4,4.414523783,What have I done?,,-3.425786018,What have I done?,0.987629056,or have ,0.52,Whatever I've done.
DCB_se3_ag4_m_02_2,69,DCB_se3_ag4_m_02,68.7983,72.2315,3.4332,"Um, I said I haven't done anything. Why are they calling me to the principal's office?",1,0,24.84630475,23.49,17.25,23,6.699289293,Um seven days and why are they calling me to the principal's office?,and when the committee principles,-71.71123505,,0.0,%HESITATION dicing whether calling me to the principles ,0.62,"Uh, so I haven't done anything. Why are they calling me to the principals office?"
DCB_se3_ag4_m_02_4,84,DCB_se3_ag4_m_02,84.2673,86.3131,2.0458,"They're- they're one and done in college,",1,0,18.63723548,18.28,9.25,8,3.910450679,They're they're one and done in college.,they're one and done in college,-36.68267822,Are there one in done in college.,0.685680091,they're they're one and done in college ,0.73,There there one and done in college.
LES_se0_ag2_f_01_2,930,LES_se0_ag2_f_01,1016.1747,1019.154,2.9793,"that's what it was. I even heard this one time I was getting my taxes done and this guy,",1,0,9.899373858,9.82,6.25,22,7.384284899,"That's what it was, I even heard this one time I was getting my taxes done in this guy.",as i heard this one so i was in my taxes one in this guy,-94.62667847,Get my taxes done in this guy.,0.703040183,that's what it was I heard this one so I'll get my taxes done and it's got ,0.61,That's what it was. I even heard this one time I was getting my taxes done in this guy.
LES_se0_ag2_f_02_1,786,LES_se0_ag2_f_02,942.8276,943.8302,1.0026,what's done is done.,2,0,10.20072788,10.08,8.75,4,3.98962697,What's Done is Done.,was that in one,-25.73945236,What's done is done.,0.959909797,it was done ,0.44,Was done is done.
LES_se0_ag2_m_01_1,1137,LES_se0_ag2_m_01,1428.1285,1431.2573,3.1288,"I- I thought that there coulda been more done in regards to,",1,0,12.50663297,12.35,27.25,14,4.474558936,I thought that they could have been more done in regards to.,i thought that they could have been more done her regard,-49.15115738,I thought they could have been wondering in regards to.,0.812202811,%HESITATION I thought that they could have been more than done in regards %HESITATION ,0.81,I I thought that they could have been more done in regards to.
LES_se0_ag2_m_01_1,2105,LES_se0_ag2_m_01,2658.5718,2660.8893,2.3175, I mostly- I wish there was more that could be done,1,0,13.3885562,13.27,23.75,12,5.177993528,I wish that I wish there was more that could be done.,i most wish there was one that could be done,-40.19886017,Almost it. I wish there was more that could be done.,0.892998755,I'm most I wish there was more that could be done ,0.71,I mostly I wish there was more that could be done.
LES_se0_ag3_m_01_1,995,LES_se0_ag3_m_01,1183.094,1184.4763,1.3823,"uh, I done did it all.",1,1,13.48647652,13.39,4.5,6,4.340591767,I Don't Did it all.,did it all,-19.78726006,I don't did it all.,0.815175354,%HESITATION I don't did it all ,0.85,"Uh, I don't did it all."
LES_se0_ag3_m_01_1,1291,LES_se0_ag3_m_01,1522.1007,1526.5272,4.4265,"that's my logo. These is my hats, I abouta send out to get done. They be ready in three weeks.",1,0,17.13918251,16.94,7.5,21,4.744154524,"That's my logo, this is my hat's about to send out to get done, they'll be ready in three weeks.",my vanished about us and now to get down the river in three weeks,-124.758606,"That's my logo. This is my Hats about that, sent out to get done to be ready in 3 weeks.",0.867915034,that's my logo uses my hat so about the same now to get done everybody and three weeks ,0.56,That's my logo. This is my hat's about to send out to get done. They'll be ready in three weeks.
LES_se0_ag3_m_01_1,1418,LES_se0_ag3_m_01,1681.8891,1683.6277,1.7386,"Nah, he's um, he done went to",1,1,13.06933811,12.81,20.75,7,4.026228,He so he don't want to.,he now went to,-25.10295868,,0.0,%HESITATION he so he don't want to ,0.74,He said he don't want to.
LES_se0_ag3_m_02_1,1793,Misc,2152.28,2155.0887,2.8087,Can I just say something real quick about what would have done.,1,0,17.87080321,16.74,20.75,14,4.984512408,Can I just say something real quick about what would have done?,quick about would have,-58.27026749,"Let's see something real quick about, what would have been.",0.789714336,say something real quick about what would have done ,0.7,Just say something real quick about what would have done.
LES_se0_ag4_f_01_2,185,LES_se0_ag4_f_01,239.1419,245.521,6.3791,"Okay, re- ve- ve- reger- vertical patrol is done when the crime is inside, not outside and not visible to the, uh,",1,0,14.32562655,14.16,6.5,31,4.859619696,"Okay, vertical patrol is done when the crime is inside and outside, not visible to the.",italian when the crime is inside and the outside or visible to the,-106.4161987,Vertical Patrol is done when the crime is inside and the outside not visible to the,0.937069952,okay great vertical troll is done when the crime is inside and the outside not visible to the %HESITATION ,0.79,"I'll cover vertical patrol is done when the crime is inside and not outside, not visible to the."
LES_se0_ag4_f_01_2,1498,LES_se0_ag4_f_01,1770.7852,1774.4429,3.6577,"I like being able to walk out my door and go around the corner and get my nails done,",1,0,11.56174124,11.48,6.5,23,6.288104547,I like being able to walk out my door and go around the corner and get my nails done.,on my london the corner nellie,-96.0517807,I like being able to walk out my door and go around the corner and get my nails done.,0.914828539,I like to walk out my door and go around the corner and get my nails done ,0.61,I like being able to walk out my door and go around the corner and get my nails done.
LES_se0_ag4_f_01_2,1499,LES_se0_ag4_f_01,1775.0092,1779.2431,4.2339,"if I wanna get my hair done, wanna get colored da da da da da da.",1,0,18.45678099,18.38,18.75,19,4.487588276,"I want to get my hair done, get colored that died too tired to talk.",my head coltheart,-95.02368164,"Going to get my hair done, colored that.",0.832460761,I want to get my hand %HESITATION caller ID that that that that that ,0.71,I want to get my hair done and get colored that dot dot dot.
LES_se0_ag4_f_01_2,1865,LES_se0_ag4_f_01,2202.1592,2202.9379,0.7787,If it's done right.,1,0,16.55279483,16.4,4.5,4,5.136766406,If it's done right.,,-8.497637749,,0.0,this is done right ,0.44,Episode right?
LES_se0_ag4_f_01_2,1866,LES_se0_ag4_f_01,2203.1244,2204.5268,1.4024,But very rarely is it done right.,1,0,7.53706235,7.39,5.25,9,6.41756988,But very rarely is it done right?,very rarely the dog,-36.59967804,"But very rarely, is it done.",0.945275605,but very rarely is it done right ,0.58,But very rarely is it done right.
LES_se0_ag4_f_01_2,1868,LES_se0_ag4_f_01,2204.8998,2206.0842,1.1844,And I seen it done right,1,0,12.11827689,11.98,23.5,6,5.06585613,And I've seen it done right.,i don't,-22.25444603,"And I seen it done, right?",0.801033914,and I seen it done right ,0.86,And I've seen it done right.
LES_se0_ag4_f_01_2,1907,LES_se0_ag4_f_01,2248.2363,2248.9497,0.7134,If it's done right.,1,0,14.10916387,14.01,4.25,4,5.606952621,If it's done right.,,-4.489647865,,0.0,it was on my ,0.21,It is done right?
LES_se0_ag4_f_01_2,2286,LES_se0_ag4_f_01,2717.7829,2719.0949,1.312,I know how to get things done.,1,0,12.82898688,12.36,20.25,7,5.335365854,I know how to get things done.,how to get things ,-19.97291374,I know how to get things done.,0.9839347,I know how to get things done ,0.75,I know how to get things done.
LES_se0_ag4_f_02_1,993,LES_se0_ag4_f_02,1428.0735,1432.717,4.6435,But it was something that had to be done on both sides. And I don't know if,1,0,10.03671281,9.94,5.25,18,3.876386347,But it was something that had to be done on both sides and I don't know if.,it was something that had to be done on both sides and i don't know if,-26.06079865,"but it was something that had to be done on both sides, and I don't know if",0.977318347,but it was something that had to be done on both sides and I don't know if ,0.98,But it was something that had to be done on both sides and I don't know if.
LES_se0_ag4_m_01_1,2438,LES_se0_ag4_m_01,2319.7962,2321.4881,1.6919,"Because, what it has done for me,",1,0,14.28847359,14.22,20.75,8,4.728411845,Because What It Has Done for Me.,because what it has done for me,-22.07229233,Because what it has done for me.,0.975885332,because what it has done for me ,0.95,Because what it has done for me.
