File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine
sw2841A-ms98-a,19,A,74.733,77.641125,2.908125,they used to be a dollar here but it finally went up,1,0
sw2841A-ms98-a,77,A,320.41175,331.46425,11.0525,um uh i can't really quite remember and then we saw one uh some time back it's a shame i can't remember the titles of these for the benefit of this conversation although it may not be that the uh necessarily the uh,1,0
sw2841B-ms98-a,55,B,201.09475,206.806625,5.711875,he she'd be like no he he couldn't do that you can't beat up ten guys at once with guns and,1,0
sw2841B-ms98-a,73,B,306.109625,309.981875,3.87225,oh okay this was a comedy so it probably wouldn't be the same one,1,0
sw2843A-ms98-a,22,A,211.274625,217.31425,6.039625,well i think may be you like doing it alone you like doing it on your own time too,1,0
sw2843B-ms98-a,61,B,324.7235,337.215625,12.492125, yeah i think that's true um you know i found that oh i used to be just a fanatic walker even when i was pregnant with with my first child i- i walked two three times a day for,1,0
sw2843B-ms98-a,72,B,423.017125,433.900625,10.8835,but right now i'm taking water aerobics also and that's a little bit different it's it's more strenuous then i figured it would be um,1,0
sw2844A-ms98-a,46,A,193.147375,201.961875,8.8145,uh i feel like that there's going to be uh less crime or your neighbors going to be watching out for you um because i- it's practically it's in their backyard too,2,0
sw2844B-ms98-a,41,B,160.72175,168.89875,8.177,i've got a f- a four year old he'll be four and a three month old and it's scary  sometime-,1,0
sw2844B-ms98-a,57,B,244.91725,251.0415,6.12425,it had to be somebody that you know could do it in the middle of the night and you know they'd seen it earlier,1,0
sw2844B-ms98-a,61,B,264.36475,275.900625,11.535875,well the only things that we can do as citizens is you know like those uh watch groups that they'll have wal- but they can be dangerous too and i've thought about it you know uh,1,0
sw2845A-ms98-a,42,A,188.0445,199.341125,11.296625,different point of view yeah i think you have to be very careful in i- with the media in tha- for that reason because they they are not because they are very biased,1,0
sw2845A-ms98-a,43,A,199.341125,212.249625,12.9085,most of them_1 have very biased feelings it's hard to hard to get one i'll tell you the the we take the Insight magazine and i find it to be as uh about as unbiased as any i've found,1,0
sw2845A-ms98-a,52,A,260.361875,262.555125,2.19325,to be biased,1,0
sw2845A-ms98-a,62,A,291.9825,299.969625,7.987125,right right and i- it's such a valuable tool and and their should be some moral,1,0
sw2845A-ms98-a,63,A,299.969625,306.371125,6.4015,uh you know there's so many people to be duped ,1,0
sw2845A-ms98-a,77,A,352.950375,365.46975,12.519375,well that's true be awful if you couldn't read isn't it i've i've learned to appreciate that i've had some eye problems in the last four or five years and there are times when i couldn't read for one reason or another and it's a re- it's a it's awful,1,0
sw2845A-ms98-a,78,A,365.46975,380.102625,14.632875,the so the printed the printed or whatever word is really a valuable thing to us even though sometimes it may be slanted i think you need to learn to think and understand that you have to interpret,1,0
sw2845B-ms98-a,30,B,234.828875,246.02075,11.191875,the history of newspapers were to be a hundred percent biased that's all they were were that guys opinion he owned the press and he could say what he wanted and he got politicians in office and he did everything he wanted to,1,0
sw2846A-ms98-a,29,A,166.204,173.553125,7.349125,and uh so i think my first advice would be to go to a community college,1,0
sw2846B-ms98-a,16,B,68.52175,81.87725,13.3555,right uh i i guess uh one thing  from from my own personal experience uh the drive is the important or is i i consider to be the important part of going to college ,1,0
sw2847A-ms98-a,26,A,114.0235,121.8545,7.831,it really is it it's a great place to be and the uh it's nice to work with people uh who,1,0
sw2847A-ms98-a,52,A,272.76,284.970125,12.210125,and then i've got a book called Fashions in Science which is a sociology that explains uh why certain theories get to be popular in uh sociology and,1,0
sw2847A-ms98-a,110,A,557.711875,569.778625,12.06675,there are so many that look like they would just be absolutely wonderful but i was tickled to see that some publisher is uh reprinting those the James Thurber books for children,1,0
sw2847B-ms98-a,39,B,212.075625,214.676125,2.6005,i thought that was going to be some,1,0
sw2847B-ms98-a,47,B,247.333875,253.804125,6.47025,yeah secretaries i bet that used to be mostly men who were secretaries of any type for business,1,0
sw2847B-ms98-a,81,B,412.083,421.00275,8.91975,um oh i def- i have a a love affair with John Bradshaw i just have found everything i've read of his to be fabulous,1,0
sw2847B-ms98-a,83,B,430.77775,444.366375,13.588625,about how shame can just be so paralyzing and people isolate and withdraw and then the third one that he came out with is now called Homecoming uh and uh there's a subtitle to it i never can remember what it is it's something like um A Journey,1,0
sw2847B-ms98-a,93,B,485.13725,499.846375,14.709125,that's in uh Arizona who used to be in Dallas it seems like we have a lot of these that have been in Texas called PM Melody who does a lot of writing on codependency and she's got some fabulous workbooks out and a whole series of tapes and uh,1,0
sw2848A-ms98-a,36,A,85.032,86.668875,1.636875,i think that'll be fun,1,0
sw2848A-ms98-a,40,A,92.25675,95.11975,2.863,and uh i think that'd be great,1,0
sw2848A-ms98-a,53,A,168.952,175.99075,7.03875,oh i'm going to retire down there one of these years and it's going to be in on the west coast of Florida because_1 it's so gorgeous,1,0
sw2848A-ms98-a,80,A,274.863375,289.4,14.536625,picture postcard gorgeous and it i- you know it just out of sight but uh it's too uh i've got to be by a big city i i can't stand living that far away i fly up into Oregon and drive down to her house,1,0
sw2848A-ms98-a,96,A,349.76375,356.676625,6.912875,so you could go up that way but it would be ou- it would be out of your way better f- from to go to her house at like up through Redding and,2,0
sw2848A-ms98-a,101,A,365.037,369.271,4.234,i can't remember i seem like it's eight hours s- somebody told me it may be,1,0
sw2848A-ms98-a,102,A,369.271,373.375,4.104,it may be twelve so i can't remember mine i know my son,1,0
sw2849A-ms98-a,50,A,172.381875,182.579875,10.198,and that's exactly i mean i can remember instances that uh wasn't as uh you know bad Lord i don't know how it would be today well i know what it looks like i've been  for a reunion,1,0
sw2849A-ms98-a,103,A,399.915125,407.612625,7.6975,um and my background's European heritage and their background it would be you know the we- i guess i would say the La- Latin or Latino heritage,1,0
sw2849B-ms98-a,38,B,153.00925,161.701125,8.691875,but i would want a very very very clear majority because if the minority can be so vociferous whether you're talking,1,0
sw2849B-ms98-a,80,B,360.014125,364.425,4.410875,at least at the present time that's the way the way the pendulum seems to be swinging right now,1,0
sw2850A-ms98-a,2,A,0.32,3.566125,3.246125,do you consider your company's benefits to be reasonably good,1,0
sw2850A-ms98-a,6,A,14.77925,20.810875,6.031625, i've found that to be true they're getting better but uh there's room for improvement,1,0
sw2850A-ms98-a,8,A,35.7685,48.257,12.4885,yeah well i'll have to agree with that uh if if you uh if your benefits plan isn't as good you're going to drive people away but uh it seems they're making an effort to to uh be better uh each year,1,0
sw2850A-ms98-a,12,A,63.398625,68.928125,5.5295,yeah well it's necessary to be competitive when i started work the they didn't have uh a dental plan,1,0
sw2850A-ms98-a,13,A,68.928125,79.112375,10.18425,and so you're on our own but uh that's improved uh immensely it still may not be competitive with other companies of our size but uh it's better than nothing right now,1,0
sw2850A-ms98-a,18,A,120.89675,134.013625,13.116875,right well i think uh other improvements could be made say in the medical plan as well we really don't we really don't do a great deal for uh preventive care they don't offer uh say uh physicals every few years,1,0
sw2850A-ms98-a,19,A,134.013625,138.433625,4.42,something like that uh if they could cover that it would be uh most beneficial i think,1,0
sw2850A-ms98-a,41,A,262.16225,266.379625,4.217375,oh sure well it's meant to be a long term savings plan like an IRA,1,0
sw2850B-ms98-a,11,B,29.7545,36.350125,6.595625,whatever and uh and and the ones who have very poor whatever that's where they want to be right about the middle of the road,1,0
sw2850B-ms98-a,15,B,46.610625,56.51225,9.901625,yeah and there's no reason to i don't think they consider it to be any uh particular reason to go out and have the very best in the industry,1,0
sw2850B-ms98-a,43,B,191.2595,203.76175,12.50225,the cost are going up and the benefits are coming down you know they true they may be coming down at a slower rate because of the cost management things that they're doing but you know the benefits are coming down,1,0
sw2850B-ms98-a,64,B,299.266,310.088,10.822,well  yeah i guess i guess in a way they're they are they really are starting that now with the uh the smoker premiums that they're going to be starting,1,0
sw2850B-ms98-a,67,B,329.196125,338.305375,9.10925,but you know that's i guess that's i guess that's the way it should be i i'm i'm not sure i- it is it's different from the way it has been,1,0
sw2850B-ms98-a,85,B,426.5165,437.457,10.9405,i i wouldn't be surprised uh i never had heard a number of how many actually signed up but i i do know that they were trying to get people to do it uh you know which is good because it is uh,1,0
sw2850B-ms98-a,104,B,537.273625,549.140125,11.8665, um-hum oh that's that's kind of a standing joke that uh -] anytime you see any big projects coming up you say well it must be getting close to time to figure profit sharing and it they're,1,0
sw2850B-ms98-a,109,B,564.821125,574.282,9.460875,uh you know i i think basically TI has without saying it is trying to tell you that hey we're not going to or not going to be able to,1,0
sw2851A-ms98-a,6,A,35.86825,39.144125,3.275875,oh boy  that should be fun,1,0
sw2851A-ms98-a,66,A,332.334625,341.476125,9.1415,i if it got to be forty degrees i decided it was too cold to to walk the dogs  isn't funny how  how your standards ,1,0
sw2851B-ms98-a,67,B,241.510125,252.834,11.323875,yeah well it's been raining a lot here so far so we haven't really had any kind of real heat i think it's going to be warm enough this afternoon we were noticing a while ago it's already eighty in in the house so it looks like an air conditioner day but,1,0
sw2852A-ms98-a,132,A,462.618125,468.555375,5.93725,yeah and i thought you know Deep Ellum i still don't think i'd go to Deep Ellum i don't care how chic it's supposed to be but ,1,0
sw2852A-ms98-a,137,A,485.340875,490.096375,4.7555,because it used to really be rough and tough in fact the only time i ever saw anybody stabbed out we were driving down,1,0
sw2853A-ms98-a,8,A,27.94175,39.32,11.37825,yeah i know and um i- it i a lot of people you know have a problem with the random testing like why should i be tested and that person not be tested but the point is is that nobody sh- ,2,0
sw2853A-ms98-a,10,A,42.844375,54.719125,11.87475,it's illegal i mean maybe if drugs were legal then this would be all different but drugs are illegal and therefore it shouldn't be i- it should be the law that we're able to test for something that is illegal,3,0
sw2853A-ms98-a,19,A,96.0435,99.121,3.0775,the- there could be some serious accidents,1,0
sw2853A-ms98-a,27,A,113.88225,118.8675,4.98525,what is the policy at TI do you have to be drug tested or,1,0
sw2853A-ms98-a,36,A,154.25375,160.90425,6.6505,um-hum but you had to be drug tested before you could work the,1,0
sw2853A-ms98-a,41,A,191.601625,204.946625,13.345,type of f- facilities that needed to be drug tested because they felt that if they were using drugs they would be the most dangerous versus office type workers who probably,2,0
sw2853A-ms98-a,44,A,217.352375,223.433,6.080625,so now anybody whether you want to go in and work in the cafeteria or be,1,0
sw2853A-ms98-a,45,A,223.433,232.26925,8.83625,yes they can but they can't do it more than once a year i think you you can't be tested more than once a year,1,0
sw2853A-ms98-a,135,A,597.742125,599.822375,2.08025,well they need to be pretty,1,0
sw2853B-ms98-a,17,B,54.151,60.732625,6.581625,right and most of your work places it can be dangerous if somebody's dru- using drugs,1,0
sw2853B-ms98-a,18,B,60.732625,67.05925,6.326625,especially school i don't think there should be any kind of limits set on school officials being tested,1,0
sw2853B-ms98-a,52,B,234.80275,246.249625,11.446875,yeah they'll do it anytime i'm i'm not sure what limits they set on it but i know that you had like eight hours to go in and do it between the time you were told and the time you had to go be tested,1,0
sw2853B-ms98-a,64,B,279.123,291.28,12.157,well in that uh book that Kitty Kitty whatever wrote saying that President Reagan can you see the President being tested  no he wouldn't be tested ,1,0
sw2853B-ms98-a,73,B,338.83125,350.943875,12.112625,when i first started looking for work there wasn't any drug testing and i'm twenty six now and it seems like they've always every every job you go for you have to be tested,1,0
sw2853B-ms98-a,76,B,356.40425,368.680125,12.275875,and i don't really want to be under the influence of somebody that is especially i could see a supervisor going nuts because well they do go freak out over anything you know,1,0
sw2853B-ms98-a,108,B,521.805375,530.136125,8.33075,no i'm not saying my husband did it but he's told me it's went on but his buddy would be coming through the line hey Ken i can't do this can you do it for me,1,0
sw2854A-ms98-a,38,A,154.76425,167.747,12.98275,i'm in Maryland but but i was out of the country when um my my son was little but but the thing is if you have this flextime and that you might be able to do something similar to what i did which is,1,0
sw2854A-ms98-a,39,A,167.747,178.73075,10.98375,you know be there short times and then later on when he was you know i mean this we're talking about uh i went back to work and or taught some some classes like a week after he was born,1,0
sw2854A-ms98-a,75,A,346.026,353.199375,7.173375,you know to be at home because actually i had my grandmother with me from the time she was from the time she was ninety two until she died at ninety seven,1,0
sw2854A-ms98-a,99,A,477.953,485.965125,8.012125,actually there seems to be an alternative in my neighborhood is there seem there are several uh uh m- mothers who stay home,1,0
sw2854B-ms98-a,5,B,14.297875,18.764375,4.4665,uh the ones that can afford to have live in nannies they seem to be having an okay time,1,0
sw2854B-ms98-a,8,B,31.689375,37.28425,5.594875,uh but i there must be some good service out there if you really look and pay for it,1,0
sw2854B-ms98-a,16,B,59.333125,65.130375,5.79725,how strong the maternal instinct's going to be they tell me it's going to be  do you have children,2,0
sw2854B-ms98-a,67,B,241.451625,254.66725,13.215625,right and then he learned he he also learned that um there were times that you had to be gone so you probably minimized well we're actually um we're getting ready i mean you're far enough away now i can tell you  just locally i make sure we're going to Romania in a few weeks,1,0
sw2854B-ms98-a,76,B,300.990875,307.62,6.629125,um i don't think i could be a dumper where i could take it from you know eight in the morning till nine at night or six at night and leave it there,1,0
sw2854B-ms98-a,134,B,548.946875,551.134375,2.1875,oh really he must be smart yeah,1,0
sw2855A-ms98-a,9,A,38.813875,47.674125,8.86025,even my desires for camping have changed uh used to be from roughing it and sleeping outside to now to t- tents and motor homes and things like that,1,0
sw2855A-ms98-a,13,A,77.51675,87.03225,9.5155,but uh you know if i if i can get way way up you know way up in the mountains or you know way out someplace i probably be a little bit uh  you know less concerned but uh,1,0
sw2855A-ms98-a,20,A,120.604625,132.772125,12.1675,yeah yeah really and truly that's that's that's more desirable course with my wife and daughter you know any kind of outing is is would be good just to get away and do it uh,1,0
sw2855A-ms98-a,23,A,149.011125,157.766875,8.75575,and you know unless you know like i say unless you have a trailer or motor home and that and that's really what i would like to do someday i'd like to be able to afford a a trailer uh,1,0
sw2855A-ms98-a,34,A,197.469875,208.713,11.243125,i know we'd like to maybe you know Disneyworld has those little campsites out there where you can you can rent a trailer or you know pull one or whatever and that might be kind of fun you know to spend you know spend a week doing all that stuff,1,0
sw2855A-ms98-a,60,A,335.859875,350.2305,14.370625,but uh but i used to be a real good camper when i was younger i i mean i used to just we just you know carry canoes and and uh we used to hike all summer long we used to go up to New Mexico and and we would uh we would do nothing but hike and camp for three months,1,0
sw2855A-ms98-a,68,A,374.279125,382.650625,8.3715,i guess i guess you know like i say if you know if you're going on a big hunting trip and you're going with two or three other guys that were good at it and that kind of stuff you know it might be okay for a few days,1,0
sw2855A-ms98-a,72,A,401.509,405.718875,4.209875,yeah some of those things are pretty good yeah yeah some of those things would be okay,1,0
sw2855A-ms98-a,73,A,405.718875,410.665,4.946125,that would be a little probably a little drastic with kids but for you know two adults it it's rough enough,1,0
sw2855A-ms98-a,94,A,496.412375,499.321875,2.9095,sounds like it sounds like it would be okay for a few days,1,0
sw2855A-ms98-a,103,A,521.61325,532.11025,10.497,sometimes you know i i think it would be kind of neat maybe if she just wanted to get a little tent or something and you know once we get a fence in the backyard and uh and just let her camp out maybe until till,1,0
sw2855A-ms98-a,108,A,540.79175,545.346125,4.554375,yeah she she looks like she might be an outdoors person eventually but,1,0
sw2855A-ms98-a,114,A,569.92075,574.14125,4.2205,it would have to be November early December,1,0
sw2855B-ms98-a,22,B,91.647,103.3095,11.6625,someplace like that where you like you say you can get way out in the middle of nowhere you know where you can really be away from civilization i- i would feel safer there than i would some of these little uh tent site areas you know,1,0
sw2855B-ms98-a,30,B,132.032875,144.951,12.918125,i found a problem here too since we moved to Texas three years ago i was feeling like there's places w- without fire ants or that aren't like all summer long it's so hot i you know i don't want to be out there when it's a hundred and ten degrees out trying to sleep,1,0
sw2855B-ms98-a,46,B,204.05375,206.660375,2.606625,that'd be nice yeah,1,0
sw2855B-ms98-a,48,B,207.781125,210.105375,2.32425,yeah yeah that would be fun,1,0
sw2855B-ms98-a,58,B,236.96625,249.762,12.79575,yeah well i can understand that well we we'll have to get more supplies too i mean that's why it would be hard for me to imagine backpacking in because it seems like our car's just totally loaded down with everything we have to go   ,1,0
sw2855B-ms98-a,79,B,342.289875,344.257125,1.96725,oh that'd be fun,1,0
sw2855B-ms98-a,99,B,422.62675,425.155,2.52825,yeah yeah that would be fun,1,0
sw2856A-ms98-a,11,A,47.665875,61.49625,13.830375,and trying to spend more time with their family i- i know i heard on the news that that's just the the growing trends from some big survey uh is it was that would that be a consideration if you were to take another job,1,0
sw2856A-ms98-a,17,A,101.236125,107.115375,5.87925,that's i mean that's adequate or do you think both parents need to be there,1,0
sw2856A-ms98-a,52,A,307.07,314.30825,7.23825,had an emergency but you know if it's possible to be pretty much a a nine to five,1,0
sw2856A-ms98-a,73,A,415.585125,428.5005,12.915375,would be affected by the career that you have chosen would you have taken a more uh work for yourself job like maybe i don't know lawyer or whatever the s- the standard nine to five job,1,0
sw2856A-ms98-a,97,A,521.932,534.686125,12.754125,yeah it's a serious  right now it's a serious tired puppy but uh hopefully in the future it'll be a serious dog but there again we steered away from the topic a little bit but uh,1,0
sw2856A-ms98-a,105,A,552.52525,563.32625,10.801,yeah we we saw a little parallel we're like is this what it's going to be with because_1 i stayed up all night because_1 the dog was uncomfortable in a new home and was awake and w- walking around and i was,1,0
sw2856A-ms98-a,106,A,563.32625,570.814,7.48775,you know i was like is this what it's going to be like when we have a child i mean i got two hours sleep last night you  so ,1,0
sw2856B-ms98-a,4,B,6.293875,18.786,12.492125,okay that time is uh hadn't been a whole lot here in the last several months i've been working so many hours when we do have time it tends to be in,1,0
sw2856B-ms98-a,12,B,106.708125,113.554,6.845875,i think it needs to be combination of those that there are some things that uh,1,0
sw2856B-ms98-a,42,B,372.617,387.243,14.626,well that tends to be true of of uh anyone who's in business pretty much for themselves uh you know a lawyer has that same type of of freedom uh i would think an accountant does,1,0
sw2856B-ms98-a,76,B,568.624625,582.14975,13.525125,well that'll be some of it but you know those my daughter is eleven and i look back on those times wh- when we first brought her home from the hospital and she was a night person from day one,1,0
sw2858A-ms98-a,20,A,105.9345,114.438875,8.504375,yeah i i think i think that would be the ideal situation i think that a lot of people like in my case i i do shift work,1,0
sw2858A-ms98-a,22,A,117.1595,126.650625,9.491125,um i have to be at work at at X hour you know at this at at a certain hour and i can't it's not flexible,1,0
sw2858A-ms98-a,23,A,126.650625,139.95,13.299375,um it it would be nice uh to be able to have flexible hours and and maybe after we decide to have kids i i might find a job that has flexible hours i woul- i hope so anyway um but i would i don't know ,2,0
sw2858A-ms98-a,33,A,175.79025,184.7525,8.96225,yeah i ideally it w- it would be nice to be able to just have like  back in the old days you know back like whe- when i grew up ,2,0
sw2858A-ms98-a,36,A,198.2395,202.57325,4.33375,and that was nice and i liked that and i would hope that i would be able to give that to my kids,1,0
sw2858A-ms98-a,37,A,202.57325,210.575,8.00175,but i think with the way the future is um economy wise i don't think it's going to be realistic,1,0
sw2858A-ms98-a,54,A,312.81675,323.247375,10.430625,of course be able to teach them right from wrong i hope i hope to be able to spend um their growing up years being in the home you know not having to work,2,0
sw2858A-ms98-a,58,A,345.85075,349.723375,3.872625,that they wouldn't ordinarily be able to do if they were working,1,0
sw2858A-ms98-a,59,A,349.723375,355.140875,5.4175,and i'd i'd like to be able to do that i'd like to be able to stay home and be able to spend time with my kids,3,0
sw2858A-ms98-a,66,A,378.383125,387.386,9.002875,and i and i don't i don't really see that that trend changing much if anything i think there's going to be fewer and fewer uh single income families ,1,0
sw2858B-ms98-a,37,B,145.6135,154.633125,9.019625,they like when i worked on second shift um their paren- their kids go to school during the day and then they wouldn't see them at night because they would be in you know at work and the kids are going to be in bed,2,0
sw2858B-ms98-a,83,B,354.839125,364.799625,9.9605,do volunteer work and be in clubs and stuff yeah i agree i hope that happens in my case,1,0
sw2858B-ms98-a,94,B,393.592875,397.553125,3.96025,that may not necessarily be consistent with yours,1,0
sw2859A-ms98-a,9,A,43.864875,53.93425,10.069375,and that was not the thing to be in Dallas when they their preseason games at the stadium you know where the Cowboys versus what do you think they're going to do this year,1,0
sw2859A-ms98-a,50,A,248.754875,252.170125,3.41525,i can't remember his my mind went blank today it must be the heat um,1,0
sw2859A-ms98-a,80,A,415.92175,429.808,13.88625,had that on that that was uh you know w- year round and i just said oh they've got to be kidding i just don't think financially they'll make a go of it and then my husband said to me well it was somebody from the Vikings uh Mike Lynn or somebody who um was one of the promoters of that and,1,0
sw2859A-ms98-a,81,A,429.808,434.143375,4.335375,i said uh you know wouldn't they be defeating their purpose to go away from the NFL,1,0
sw2859A-ms98-a,111,A,554.117,564.483125,10.366125, probably my husband should be too i just you know you just go through and you check those subjects and you go well  there's not too much well listen i won't keep you on a nice Sunday afternoon,1,0
sw2859B-ms98-a,17,B,53.572375,58.53,4.957625,oh they may be a little better but uh they got a long way to go,1,0
sw2859B-ms98-a,98,B,440.97625,446.501625,5.525375,yeah the Vikings to me will always be Fran Tarkenton though ,1,0
sw2859B-ms98-a,112,B,487.742125,496.5385,8.796375,well he's he's getting old enough to be uh his legs wearing out but the last time i saw him play when he was healthy he looked mighty good,1,0
sw2859B-ms98-a,114,B,499.045375,502.38975,3.344375,it'll be it'll be Aikman yeah,2,0
sw2859B-ms98-a,115,B,502.38975,510.841625,8.451875,oh Aikman himself if he had some talent around i think they'd be a super team but he can't do it by himself he's got to have a line in front of him that knows how to block,1,0
sw2859B-ms98-a,122,B,547.318375,558.8615,11.543125,they uh got i've forgotten my son keeps up with this more than i in fact he should be on this network he's the one that knows all about sports  yeah hm,1,0
sw2860A-ms98-a,16,A,64.700875,72.66725,7.966375,they'll be one is in college also swims in college and the other will continue to swim in college and they're fortunate they may even made nationals,1,0
sw2860A-ms98-a,30,A,145.855125,157.835375,11.98025,uh as as they've gotten older when they were younger we would go to the beach but as they got older we tried to pattern our vacations where we would travel and do things and that there would be a a feature each day,1,0
sw2860A-ms98-a,31,A,157.835375,170.646375,12.811,whether it would be going to one summer we uh we went up to New England and we went to the marble quarries up there and uh uh to see that and another day we fish hatchery and so we did,1,0
sw2860A-ms98-a,55,A,275.303125,285.754125,10.451,and when they do there's a reason for it that they're sharing it and you want to be avail- at least i've wanted to be available when they for some reason they had they were bouncing something off of me,2,0
sw2860A-ms98-a,103,A,522.214125,528.8545,6.640375,but it was uh and it was and you know it was fun but that's a tradition and they will those will be passed on to them when they,1,0
sw2860B-ms98-a,48,B,205.104125,209.2205,4.116375,you want to be around for the crisis and things like that and,1,0
sw2860B-ms98-a,52,B,223.912875,238.231,14.318125,with so many more women choosing professional careers there are fewer of them home in the afternoons and i don't think it needs to be the mothers but i think it would be nice if some of the parents would be around for a few more hours,3,0
sw2860B-ms98-a,89,B,410.28,420.34175,10.06175,well everyone makes it's own model but uh it it seems that there should be some continuity and it's helpful to have uh things that,1,0
sw2860B-ms98-a,120,B,537.271,545.724375,8.453375,and that is the trend in a lot of uh lower class areas for the grandmothers to be raising the children,1,0
sw2861B-ms98-a,104,B,464.848875,471.244375,6.3955,but no i i really do like my neighborhood it's close enough to DFW i can be at the airport in ten minutes,1,0
sw2861B-ms98-a,106,B,479.087625,489.4835,10.395875,and uh uh i like living real close to an airport because when i get home from a trip i want to get home i don't want to drive forty five minutes you know after i get home i want to be home,1,0
sw2861B-ms98-a,109,B,502.923125,515.194625,12.2715,i guess if i lived right on the flight pattern it would be different but uh i don't i like i like to watch airplanes a fact i can lay in my bed at night and watch the planes coming in DFW and i'm,1,0
sw2861B-ms98-a,113,B,536.7625,542.0035,5.241,     must be  they i hadn't thought of that but    ,1,0
sw2861B-ms98-a,115,B,550.814375,555.97375,5.159375,there must be thirty airplanes circling above not over my house but over DFW,1,0
sw2862A-ms98-a,77,A,406.280125,409.052,2.771875,but uh he's got to be way up there,1,0
sw2862A-ms98-a,126,A,596.2435,599.13125,2.88775,basketball's gotten to be a lot of fun,1,0
sw2862B-ms98-a,43,B,181.806625,191.480875,9.67425,a lot of teams will will will win the play-offs and then the next year they'll be all they'll be too busy doing their endorsements and stuff to ,2,0
sw2862B-ms98-a,113,B,459.681,463.46075,3.77975,it must not be according to their how they did during the year,1,0
sw2863A-ms98-a,2,A,0.81975,6.31125,5.4915, okay obviously the team that i support would be the Cowboys um,1,0
sw2863A-ms98-a,8,A,34.114625,46.0025,11.887875,so uh ever you know since that i used to be such a an avid fan you know it was ridiculous but now quite honestly i i think that i support the Oilers as much as anybody,1,0
sw2863A-ms98-a,59,A,186.888375,199.287,12.398625,oh yeah you know it was just like you were so spoiled it was such a novelty if they lost a game you know and they could lose one game out of you know the whole season and people would just be completely up in arms,1,0
sw2863A-ms98-a,66,A,225.3695,237.43275,12.06325,but if uh Jerry Jones continues to pay these guys what you know they say they're paying them i don't know you know i think it depends on you end up you know the best players will come there if they're going to be paid the most so,1,0
sw2863A-ms98-a,71,A,275.092875,289.516875,14.424,you know it'd just be so aggravating when they did win and then uh Jerry Jones would come out of the uh you know the press box i mean i would just go uh you know wild it's like it ruined the whole game for me because i had to look at him you know,1,0
sw2863A-ms98-a,75,A,314.894125,317.721125,2.827,they'll eventually be a contender so,1,0
sw2863B-ms98-a,24,B,107.741625,117.66975,9.928125,uh kind of like the Oakland Raiders used to be the real bad team and they were they were mean and we had so many penalties and it gets really you just really get ticked off,1,0
sw2863B-ms98-a,50,B,316.603375,330.5345,13.931125,well this should be uh we did pretty well last year so i'm thinking this ought to this ought to be a good year for us so well h- have you been involved at all in this new World Football League i haven't watched the first thing,2,0
sw2863B-ms98-a,72,B,460.293875,468.182375,7.8885,you know if we don't do something with him at the helm you know then it may be downhill then for us for a while,1,0
sw2864A-ms98-a,37,A,195.6665,208.452625,12.786125,some work but most of them_1 don't i think they're trying too hard on the pushing but that seemed to that seemed to be pretty good i don't i don't i liked that um i haven't seen any of the real,1,0
sw2865A-ms98-a,5,A,15.760625,29.2125,13.451875,and uh the second one which i don't know if you'd go along with or not is that maybe a lot of women are not as uh likely to want to be dominated as past times,1,0
sw2865A-ms98-a,38,A,312.745875,326.612875,13.867,well i'll tell you what worries me a little bit about uh the role of women these days and i'm hoping that that's going to be a change and i don't know if you see it or not my husband doesn't always uh,1,0
sw2865A-ms98-a,39,A,326.612875,338.49925,11.886375,see it or understand it uh and that is the uh the trial of trying to be the superwoman the supermom the,1,0
sw2865A-ms98-a,40,A,338.49925,349.958,11.45875,yes and uh i have gone through that uh myself and it is hell it really is is tough and to be able to excuse myself,1,0
sw2865A-ms98-a,42,A,354.832,366.490375,11.658375,and i g- i ha- i think the woman pretty much has to do it themselves but i believe that in the future that they're going to stop trying to be all things,1,0
sw2865B-ms98-a,9,B,43.13325,52.714625,9.581375,and yes i am i i you know i i feel very confident that if you know something were to happen to me or to us either one that uh you know she would be,1,0
sw2865B-ms98-a,17,B,105.84,110.303125,4.463125,stepping out and saying what you want to say and what needs to be said ,1,0
sw2865B-ms98-a,19,B,119.07675,129.609,10.53225,yes i i i that's even even uh upper management is is uh i think is going to be a a coming thing for for women too uh,1,0
sw2865B-ms98-a,39,B,265.44125,272.99675,7.5555,there will be you know in the business world there will be more uh opportunities more expansion of the women's role in business,2,0
sw2865B-ms98-a,55,B,366.988625,374.36125,7.372625,right i i think they'll be uh  you know in in the political area i suppose uh,1,0
sw2865B-ms98-a,57,B,385.544875,399.235625,13.69075,and and i think that that if that's the the situation for women they will have had their family life and their business life you know may be earlier and then move into politics,1,0
sw2865B-ms98-a,62,B,426.136,440.40775,14.27175,well i i think that's uh that's the truth a- and i i think that there's i think and this is uh may be a bad thing for me to say but i think that women have a higher moral uh character for the most part,1,0
sw2866A-ms98-a,98,A,454.947625,460.575375,5.62775,yeah well they might be car pooling too do they car pool in are they driven by themselves,1,0
sw2866B-ms98-a,9,B,46.313375,52.34325,6.029875,so it's so much easier to sit there and besides i can be doing other things and still listening to the news,1,0
sw2867A-ms98-a,5,A,27.88225,34.99775,7.1155,i don't quite understand the NRA's uh CIA type stand it seems to me they'd be,1,0
sw2867A-ms98-a,7,A,49.10775,64.00975,14.902,and i don't quite understand the the Uzis and all that i think those should be banned i think that uh y- oh yeah hunters uh should get whatever they think they need but heck we've had hunting r- rifles for a hundred years and so uh,1,0
