File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine
sw3237B-ms98-a,72,B,188.60775,191.16775,2.56,it's all done in cows i'm a cow nut,1,0
sw3243A-ms98-a,12,A,27.1405,31.3705,4.23,yeap are are we being are we doing are we recording i've not done this before,1,0
sw3243B-ms98-a,24,B,58.21025,64.0135,5.80325,there was they were kind of along the same lines but i i didn't enjoy that one near as much i didn't it wasn't as well done i don't think,1,0
sw3253A-ms98-a,7,A,29.0795,37.33525,8.25575,well um yes and no and the uh i haven't done much recently but um up until,1,0
sw3255A-ms98-a,50,A,227.14025,236.8445,9.70425,but uh this year my husband recharged our freon because it was needed to be done and one of the cans  entire amount of freon into the uh ,1,0
sw3259A-ms98-a,69,A,281.379125,290.4175,9.038375,so we've done that well um is there anything else you'd like to discuss about it i think we've i think it's come to a nice conclusion so i'll talk with you later thank you bye-bye,1,0
sw3260A-ms98-a,49,A,283.839625,292.42275,8.583125,i just do the carpooling and and handle whatever needs to be done and something major always needs to be done so,2,0
sw3264A-ms98-a,95,A,233.600125,238.872,5.271875,um i like Kiss but they haven't been out too long i mean they haven't done anything recently ,1,0
sw3269A-ms98-a,60,A,281.251625,293.683875,12.43225,whatever it was about_1 Central Expressway and getting it done in nineteen ninety five and everything that was kind of a funny song but they sure do i- seems to me like they really love their Cowboys here even when they were losing pitifully,1,0
sw3270A-ms98-a,42,A,211.99925,225.245,13.24575,but i think it also cost um quite a bit as far as because after they're done with the war a lot of things were no longer put to use i mean it was kind of like okay we'll do this during this point and time but after that that's,1,0
sw3275A-ms98-a,75,A,287.12225,288.953125,1.830875,have you done a lot of this,1,0
sw3278A-ms98-a,39,A,157.927625,164.529875,6.60225,um-hum he's you know done uh i can't remember now but the baseball show um,1,0
sw3284A-ms98-a,13,A,52.864,62.891,10.027, there are things that that do need to be done that could be done and then uh country would benefit from one year from from everybody and even out the ,2,0
sw3284B-ms98-a,14,B,74.197,79.3595,5.1625,it it could even be done while they're doing another job while they're doing you know a job to make money,1,0
sw3284B-ms98-a,43,B,226.546,235.5085,8.9625,and i have have done uh gone to work for American Heart and just recently for the Leukemia Society,1,0
sw3287A-ms98-a,30,A,124.4975,133.62,9.1225,oh i agree uh because i have done wh- but now i have to say though that if i didn't exercise i'd weigh more,1,0
sw3288A-ms98-a,44,A,183.339,188.468375,5.129375,yeah that's for usually pretty good you just rinse it off after the winter's over and done with it,1,0
sw3288B-ms98-a,50,B,200.877125,215.7085,14.831375, well i i think i'm getting too old for all that my uh i had four brothers and they used to drag me out underneath the car and stuff so i can i can do all that stuff but i i think i'd much prefer to pay the twenty two ninety five to to go and have it done now so i can get my hands dirty,1,0
sw3288B-ms98-a,54,B,243.935,255.419125,11.484125,yes one was bad enough but i think i got rid of the wrong one  i soon i need a lot of repairs done on on this one so yeah that was uh that was something else,1,0
sw3289B-ms98-a,4,B,12.62025,23.967375,11.347125,my understanding of those where a person has done some crime and you're trying to determine that they need to go to jail or not and then if he does for how long the civil jury does it matter of ,1,0
sw3291B-ms98-a,9,B,24.20675,33.692875,9.486125,yes i- i agree something should be done but i there i don't believe there is any way of total control over weapons because,1,0
sw3291B-ms98-a,33,B,217.978625,232.3005,14.321875,so there are other interesting uh facets in in guns and weapons this is a uh bolt action rifle i think he has and he has done other things to the way the uh barrel sits in the uh,1,0
sw3299B-ms98-a,10,B,62.133625,70.868125,8.7345,um and since then we've both been done pretty well regarding uh raises and stuff at our jobs and and our rent has stayed relatively low,1,0
sw3301A-ms98-a,12,A,62.39175,72.1415,9.74975,and if they d- if if people don't have food and electricity they're gonna go after it somehow and they're and they're gonna fight it out instead of doing it calmly like he's trying to have done now,1,0
sw3301B-ms98-a,56,B,228.408125,237.608125,9.2,i don't know i've maybe done older spent a little more time learning from history than the average armchair uh,1,0
sw3304A-ms98-a,12,A,55.03025,66.43825,11.408,uh you know have have done fairly well at them i've had a a few of my little hobby projects have totally bombed but         ,1,0
sw3304A-ms98-a,26,A,136.531375,147.06,10.528625, well y- that's we have done that uh our two older boys were in Boy Scouts and my daughter was in Girl Scouts until just about a year ago so we've  uh ,1,0
sw3304A-ms98-a,27,A,147.06,155.867625,8.807625,done a fair amount of that in our spare    but it i that's a great thing to do you know really have you been backpacking anyplace exciting,1,0
sw3304A-ms98-a,51,A,290.58425,299.522,8.93775,which is in now i've  done that and i- i also  if i like something i usually try to figure out how to make money off of it,1,0
sw3305A-ms98-a,97,A,272.94,284.651625,11.711625,hair appointments she goes gets her hair done and comes home with a bow and the whole ten yards and it's just great  my mom takes it she thinks this is great you know ,1,0
sw3307A-ms98-a,28,A,103.230625,108.837375,5.60675,one of the things that we've done towards that is um buy nursing home insurance,1,0
sw3308A-ms98-a,65,A,237.744125,241.45825,3.714125,i- i can't remember i've only done this one other time,1,0
sw3309A-ms98-a,7,A,46.65175,54.472375,7.820625,okay i- i tend to agree with you when it comes to government spending there are so many studies done that don't mean anything,1,0
sw3309A-ms98-a,46,A,292.48875,298.946,6.45725,well it's interesting you know because_1 when you look at what Richardson has done with the early retirement you,1,0
sw3313A-ms98-a,2,A,2.070125,7.711375,5.64125,Jeri we're supposed to discuss crime in the United States and what can be done about it,1,0
sw3313B-ms98-a,18,B,79.197,88.499,9.302,with the violence and the kids having access to weapons and drugs and i- i really don't know what what can be done,1,0
sw3318A-ms98-a,50,A,183.308375,187.773,4.464625,different territory seem that's sure done wonders for old Stephen King hasn't it,1,0
sw3327A-ms98-a,15,A,59.437,69.443875,10.006875, they do still use plugs and uh now brakes i've always done a lot uh you know changing brakes  and i used to ,1,0
sw3329B-ms98-a,10,B,36.459,42.147,5.688,yeah i think there are and have been some things that have been done to maybe,1,0
sw3333A-ms98-a,1,A,0,7.249125,7.249125, all right i've never done it before so i guess that's all i have to do  i've been called several times you know i push in pushed in my number,1,0
sw3333A-ms98-a,2,A,7.249125,16.753125,9.504,they kept saying you have the invalid code and then i found out that my new phone wasn't   so and th- th- so this the first time i've even done it,1,0
sw3333A-ms98-a,12,A,50.989625,53.094375,2.10475,have they done that in Garland,1,0
sw3337A-ms98-a,4,A,5.17475,7.186875,2.012125,what camping have you done,1,0
sw3337A-ms98-a,17,A,67.017875,77.430625,10.41275,but most of the camping that we've done we we spent uh ten years in New England uh and my wife and i did a lot of tent camping before uh our first,1,0
sw3337B-ms98-a,3,B,6.74775,17.745625,10.997875,oh we've done a lot of camping actually that's one of our favorite pastimes um  to us camping is is a combination of tent camping as well as environmental camping,1,0
sw3337B-ms98-a,49,B,220.972625,234.165875,13.19325,well i  the last time we'd camped before she was born i think i was eight months pregnant because we like stretched to the very end  and that was a little rough in a tent but uh she's actually done very well and has enjoyed it a lot e- even as a little ,1,0
sw3337B-ms98-a,52,B,245.715375,247.9225,2.207125,which is what your kids have done,1,0
sw3338A-ms98-a,9,A,26.34925,30.054375,3.705125,oh but how wonderful how are you close to getting it done,1,0
sw3338B-ms98-a,6,B,29.42275,40.36975,10.947,yeah yeah it's getting real close to you know uh of course there's still a lot of work to be done and then when you get it completely you you know the shell finished uh you still have a lot of stuff to do inside,1,0
sw3340B-ms98-a,25,B,130.839,145.190375,14.351375,missing from practice and whenever he missed like that usually he had some kind of problem and so a mandatory drug test was done was positive so they were able to get rid of him and not have to pay his contract,1,0
sw3341B-ms98-a,20,B,88.636375,98.9875,10.351125, a little like some of the finer things in life  yeah i  i was in Boy Scouts when i was a kid an- so i i've done  dealt with all that fun stuff ,1,1
sw3346A-ms98-a,15,A,48.888125,56.49525,7.607125,because_1 i think it takes a certain person to to be able to do something like that but there's a lot of other public service things that could be done,1,0
sw3346A-ms98-a,61,A,196.44775,204.627875,8.180125,now of course this might be after they've gone through their teen years i don't know what their thought is on what age that this should be done,1,0
sw3346A-ms98-a,68,A,227.472875,233.101375,5.6285,and something course now Peace Corps that couldn't be done of course until they were done with school,2,0
sw3347A-ms98-a,23,A,132.702125,146.266,13.563875,i know they've done that before on uh mascara and different kinds of makeup too well you know i was at a a wedding reception once and there was a girl there that was a chemist for one of the oh who is that uh famous makeup Mary Kay i think it was,1,0
sw3347B-ms98-a,33,B,203.6015,217.77725,14.17575, ah i was in the project oh maybe six or eight months ago ah and then oh i made maybe five six seven and then they had some problems on the system and i just kind of got out of it and this is the first one since they brought it back up again that i have done,1,0
sw3348A-ms98-a,97,A,270.551,272.880375,2.329375,well i think we've done our duty here anyway,1,0
sw3349A-ms98-a,21,A,78.450125,85.642,7.191875,i had a sixty six Mustang that i was rebuilding but i almost had it done and i went on went ahead and sold it,1,0
sw3349B-ms98-a,31,B,156.73875,167.321125,10.582375,well let's see i've done other hobbies i'm a hobby person i've always done a lot of craft stuff i always have done needle point and cross stitch and all that and,3,0
sw3350A-ms98-a,6,A,12.0465,18.752625,6.706125,well yeah the Mavericks uh have done fairly well in the past but doesn't look like they're going to do too good this year,1,0
sw3350A-ms98-a,38,A,141.584875,145.501625,3.91675,so he's done well six hundred thousand a year,1,0
sw3352B-ms98-a,4,B,20.38175,26.93875,6.557,well actually i've done both kinds uh i'm originally from the state of Virginia,1,0
sw3353B-ms98-a,44,B,270.784375,275.80675,5.022375,yeah that's right i- i take it you haven't done a whole lot of camping in this area,1,0
sw3354A-ms98-a,11,A,59.34425,71.095875,11.751625,she said you should have done pansies and i went well now you tell me  so that first night that on Halloween we went out and covered them_1 with a sheet and they did okay that first night but the second night we were at the movies and didn't do it so i guess i've lost them_1,1,0
sw3357A-ms98-a,3,A,12.31725,18.97425,6.657,uh shows and that but i've never really done anything myself because i don't really have the tools for it,1,0
sw3357A-ms98-a,35,A,228.2885,232.97725,4.68875, hey what happened wh- what do they do when you're done do they just disconnect you yeah ,1,0
sw3357B-ms98-a,18,B,58.69525,68.8305,10.13525,um yeah i've done tree houses and crafts you know craft type of things you know out of plywood and  things of that so i have a a few saws i mean a few a few tools,1,0
sw3358A-ms98-a,35,A,253.617375,261.190375,7.573,uh so  the latest work done it just yesterday was to have the front wheels aligned,1,0
sw3363A-ms98-a,43,A,232.04225,243.61825,11.576,they they thought there was really something wrong with it when he told them_1 he had already done the switch but he hadn't he hadn't done the right one and it's right on the arm rest in the back and we didn't know it was there,2,0
sw3367A-ms98-a,21,A,101.886,113.839125,11.953125,an- an- dou- double reason mai- they they see it being done on TV and also the fact of of notoriety i mean they become well known they are almost like like a big star,1,0
sw3367B-ms98-a,5,B,15.31875,19.6045,4.28575,pro capital punishment except that i don't like the way it's done,1,0
sw3368A-ms98-a,7,A,35.918875,42.121625,6.20275,i uh i come home and i'm trying to get a few things done and i can't do anything but answer the telephone,1,0
sw3371B-ms98-a,71,B,248.286375,256.697625,8.41125,yeah ours is a pier and beam which has allowed me to go under it and do a whole lot of different things that i could not have done if it was slab i've done a lot of electrical and plumbing and other work that,2,0
sw3371B-ms98-a,72,B,256.697625,260.938625,4.241, by myself and saved a lot of money that i couldn't have done if the house was on a slab,1,0
sw3376A-ms98-a,6,A,23.821,26.73575,2.91475,i've done that about three or four times i guess,1,0
sw3378A-ms98-a,1,A,0,3.3355,3.3355, all right what's what's the last thing you had done Bernie,1,0
sw3378A-ms98-a,11,A,62.73225,76.45325,13.721,and uh just about a week or two ago i had to pi- change an intake manifold gasket which was which for me is you know i mean i'm i'm forty i'd never done much auto repairs until about the last year or so so talking about taking the carburetor off and the,1,0
sw3378A-ms98-a,33,A,164.78475,174.987375,10.202625,yeah i used to uh pay to have tune-ups done and uh oh brake jobs and things and kind of had to do them_1  on this old car and and uh,1,0
sw3378A-ms98-a,51,A,230.5935,239.552125,8.958625,yeah well that uh the disc brakes i mean that you know i- i used to pay like sixty seventy dollars to have that done i s- spent ten bucks on pads,1,0
sw3378B-ms98-a,3,B,2.191875,11.616125,9.42425,oh the last thing i had done or did let's see um   getting a an old seventy eight Jeep Cherokee ready to trade in,1,0
sw3378B-ms98-a,38,B,191.279375,198.121,6.841625,well i- i don't know i've get i've gotten the Chevelle i've did done the brakes all the way around it myself and uh ,1,0
sw3378B-ms98-a,56,B,283.20075,292.2065,9.00575,how that will will be the only thing i've ever done on a fuel injector is replace the hose on it it was leaking so  i don't know,1,0
sw3383A-ms98-a,10,A,40.8205,55.042875,14.222375,in fact the last thing i ha- i've done i- c- i don't even remember what it is i've had to have oil changes done myself because i live in an apartment complex where we're not allowed to work on our vehicle we can't even wash our vehicle so,2,0
sw3383B-ms98-a,6,B,26.037,39.207625,13.170625,it's uh and there's not a whole lot you can do without the equipment and electronic analysis that needs to be done on a car but i do like to get out and tinker with a car and it's something i can do still do you enjoy working with your car,1,0
sw3383B-ms98-a,57,B,253.571875,260.28525,6.713375,yeah that's true and you know it it doesn't doesn't hurt every once in a while to have them done professionally too because,1,0
sw3384B-ms98-a,18,B,88.774,98.8135,10.0395,uh you know she made breakfast in the morning for us and if she worked it was part time and it was work that was done while we were at maybe at school and she was there when we got home you know and,1,0
sw3385B-ms98-a,45,B,229.07125,234.604,5.53275,i've i've done several of them it's it's it's all right it's you know ,1,0
sw3387B-ms98-a,8,B,38.90225,48.7625,9.86025,our our our Senate and Congress and and people that that deal everyday and and what's going to be done with those monies,1,0
sw3392A-ms98-a,1,A,0,10.609875,10.609875, um i guess i i've rented most of the time so i- i haven't done much home repair uh i do small little little odd jobs,1,0
sw3392A-ms98-a,22,A,116.616625,125.8195,9.202875, basically most of that i've  you know done some mi- minor repairs electrically and minor repairs plumbing uh stuff li-,1,0
sw3392A-ms98-a,42,A,217.233375,220.96875,3.735375,wanna get it done then it doesn't become fun anymore,1,0
sw3394B-ms98-a,60,B,284.31925,289.44625,5.127,yeah that's a good idea yeah i've only done it once but i,1,0
sw3398A-ms98-a,52,A,244.17725,256.379125,12.201875, that's right that's right they are i'm gonna get the kids to get outside with the other neighbor kids and and do the little bit of raking that needs to be done we just have a few trees in the front and a few in the back but,1,0
sw3404B-ms98-a,20,B,63.498375,76.792125,13.29375,in fact i was just sitting here getting ready to start some things so um i've done it for a number of years and uh so that is one of my favorite things to do also i find it very relaxing and and so like if i um,1,0
sw3404B-ms98-a,21,B,76.792125,85.69075,8.898625,you know if i haven't done it for a while i like to have a i just like to have a project going um because i think it it's it's just a real good thing to have,1,0
sw3407A-ms98-a,36,A,242.091625,254.472375,12.38075,um you know it seems like and no and that's not a case of someone flipping out and running down and buying one so a waiting period isn't gonna help that but it seems like that there ought to be something that could be done  to,1,0
sw3408A-ms98-a,61,A,278.784625,280.94675,2.162125,i'm never gonna get done,1,0
sw3412A-ms98-a,18,A,72.660375,80.86625,8.205875,i see yeah i i do a lot of i did i've done some uh you know things like chicken and and stuff in there but i,1,0
sw3412B-ms98-a,47,B,242.971,247.762,4.791,well i've done that a couple of times not on purpose ,1,0
sw3414B-ms98-a,34,B,154.12875,164.588875,10.460125,when they were picking up the that tub stuff and the man who was doing the separating when he was done emptying the tub he took a little electronic reader device off of his belt,1,0
sw3415A-ms98-a,10,A,35.47975,37.507375,2.027625,and i- it look what it done,1,0
sw3421A-ms98-a,17,A,74.40175,83.039125,8.637375,well it's it's a it's an adaptation of the of the Shakespeare play uh and it is beautifully done um,1,0
sw3431A-ms98-a,1,A,0,8.00125,8.00125, okay Mike i guess we'll be talking about painting recently any of kind of recent painting you've done uh yourself have you done any recently,2,0
sw3431A-ms98-a,6,A,26.07175,31.5795,5.50775,yes i imagine it did did you have that done professionally or did you do that yourself,1,0
sw3431A-ms98-a,68,A,285.916375,289.143125,3.22675,um have you ever done any painting outside,1,0
sw3431B-ms98-a,5,B,17.0705,22.895625,5.825125,and the other project we've done around here is uh we've remodeled all our all our closets,1,0
sw3431B-ms98-a,34,B,120.8835,127.31875,6.43525,seems like um i've we've done some remodeling of some uh rental houses that we have,1,0
sw3433B-ms98-a,11,B,41.19425,52.3295,11.13525,and getting the kids computer literate earlier you know my kindergartners were on the were on the computers and i think that with the way the world is today that's got to be done,1,0
sw3437A-ms98-a,27,A,97.301625,101.60125,4.299625,oh have you ever done Dutch oven cooking while you're camping,1,0
sw3437A-ms98-a,66,A,245.495125,252.050875,6.55575,it takes a lot more so did you camp when you were growing up or is this something you've just done as a result,1,0
sw3438A-ms98-a,61,A,266.672125,270.735375,4.06325,  done that before usually i talk and talk and talk,1,0
sw3438B-ms98-a,69,B,235.66675,239.0055,3.33875,ooh i've done that a few times,1,0
sw3440B-ms98-a,24,B,104.8785,107.451875,2.573375,yeah it was really well done,1,0
sw3441A-ms98-a,9,A,32.078125,38.256375,6.17825,my sense is that something may just have been done about it by congress and no- clear,1,0
sw3444B-ms98-a,35,B,191.32075,202.27325,10.9525,one of those things that i know at least in our area is it provides properly which should be you know kind of comforting to people who have to have it done ,1,0
sw3444B-ms98-a,58,B,294.303375,297.762,3.458625,which is a little unusual but its done through the auspices ,1,0
sw3447B-ms98-a,15,B,41.711625,54.926875,13.21525, they ask me you know what are you doing in a dress and it's usually i haven't done my laundry lately  ran out of jeans ,1,0
sw3449B-ms98-a,32,B,116.0345,123.360625,7.326125,r- right um except they can't fight  it's d- done democratically um,1,0
sw3449B-ms98-a,57,B,200.82625,207.55325,6.727,so i mean you think it's it's you think it's Reagan and Bush have done this or is it just coincidence it was during this period,1,0
sw3450A-ms98-a,16,A,69.632,72.360125,2.728125,i can tell that i've not really done a whole lot,1,0
sw3450B-ms98-a,38,B,227.076125,232.359375,5.28325,i've i've done some water exercises,1,0
sw3452B-ms98-a,19,B,99.834375,111.13275,11.298375,per se would be done away with and that the children just had a chance to you know develop the social skills that they say the the kids that come to school that have been to the preschool type settings,1,0
sw3456A-ms98-a,32,A,195.23975,206.469875,11.230125, mostly my sisters and brothers right now but as far as cousins w- we haven't done that like i said before it's God in just forever i don't know how we'd ever get all of our cousins together you know,1,0
sw3461A-ms98-a,8,A,31.755625,35.983,4.227375,so it worked out real well for us then have you ever done that,1,0
sw3462B-ms98-a,48,B,207.045375,212.155375,5.11,but i- i don't know  first of all they don't they haven't done too well against the Eagles lately,1,0
sw3463B-ms98-a,42,B,260.178,272.3875,12.2095,and so i would work and her fr- some friends would take care of the kids but i would have to get them_1 picked up from there get them_1 fed get them_1 to practices get homework done get baths i was absolutely exhausted and,1,0
sw3464B-ms98-a,2,B,1.5145,8.135375,6.620875,oh i just  i'm sort of blanking tonight i just got done saying i just saw one um  fairly recently uh,1,0
sw3467A-ms98-a,42,A,177.9715,187.257,9.2855,see a figure from the past that nobody else does or i mean it sounds weird but it's it's a ve- very uh unique show and very well done excellent actors,1,0
sw3468A-ms98-a,2,A,0.050125,5.328,5.277875,i've done more painting than i want to talk about in my uh in my time i had a uh  ,1,0
sw3468A-ms98-a,16,A,86.614375,95.497875,8.8835,yeah and then putty and caulk and paint and i was up there about a month ago and what they had done looked marvelous but i mean the work was tremendous,1,0
sw3468B-ms98-a,5,B,34.695,40.072875,5.377875,yeah but you feel good about it when you've done it yourself and you do save a lot of money,1,0
sw3468B-ms98-a,17,B,65.78675,72.256375,6.469625,oh yeah it does yeah i've painted inside i haven't painted outside and that's what i need done now,1,0
sw3469A-ms98-a,41,A,143.68475,146.308125,2.623375,but there could be some work done in the area,1,0
sw3471A-ms98-a,84,A,286.81525,293.937875,7.122625,we go well we've we've each got a bike with the little one we haven't done it this last summer as much because she's just so so tiny that,1,0
sw3471B-ms98-a,8,B,39.59725,45.989,6.39175,that's terrific you know that's not i've i've observed that that's not done enough these year these days,1,0
sw3473A-ms98-a,13,A,50.319875,63.066625,12.74675,and uh now what i do i mean i've done this for you know like fifteen years so you don't start at this kind of regiment you know i so what i'm telling you isn't something you go out and do and because_1 you'll hurt yourself ,1,0
sw3473B-ms98-a,50,B,181.21175,192.005125,10.793375,i mean good that i have done good because it's it seems right and good because it has good effects but but it's this maintaining a a regular habit that i just can't seem to do,1,0
sw3475A-ms98-a,43,A,232.958875,246.129375,13.1705,stopped buying so many and i started going to the library again which uh i hadn't done in fifteen years you know and it was kind of like an awakening i thought you know gosh this is free it's amazing  but i've enjoyed it  and i,1,0
sw3478B-ms98-a,28,B,167.549625,179.63925,12.089625, you know i think there's some times when you there's just nothing else that can be done but i my uh my father's dead and and so i just have my mother and she's in real good health but i would hate to have to make that decision for her um,1,0
sw3479A-ms98-a,38,A,180.374625,192.424125,12.0495,you know very successful and a lot of fun and more work than i've ever done in my life and at the same time i got all of that out of my system and it is so it's so wonderful now and i'm so appreciative too of and and i know,1,0
sw3479A-ms98-a,47,A,243.537,257.278375,13.741375,yeah well i tell you until you've done it you don't know what it's like you y- it's on your mind twenty four hours a day seven days a week and i'm i literally drove myself nearly insane i was at the office on Saturdays and Sundays i'd get up at,1,0
sw3481A-ms98-a,2,A,0.21825,2.693625,2.475375,so what did you have done to your car last,1,0
sw3481A-ms98-a,10,A,48.510625,60.97925,12.468625,oh i'm a single woman so i have most of mine done and i my car died    and i went down and priced the new cars and there was no way i could afford a new car,1,0
sw3481A-ms98-a,13,A,71.684,74.579,2.895,it's running pretty good now after i had all that done,1,0
sw3482B-ms98-a,75,B,283.855875,289.224625,5.36875,no you just sort of decide when you're done talking and that's  did y-,1,0
sw3484A-ms98-a,3,A,30.702375,38.531,7.828625,i think we need something in place to uh to solve the problems i certainly uh feel that it ought to be done,1,0
sw3484A-ms98-a,36,A,226.595875,236.556125,9.96025,and i think they have a policy of uh random testing but uh i don't know whether they've ever done it or not i kind of wish they would,1,0
sw3484A-ms98-a,42,A,268.99075,282.051,13.06025,you know a lot of times i see problems here at work though uh i remember a few years back i had a uh schematic drawing that needed to be done and i was in a hurry to get it out,1,0
sw3484A-ms98-a,44,A,290.009125,298.562,8.552875,when the drawing came back uh it w- was apparent that it had been done by two people because the line work,1,0
sw3485A-ms98-a,18,A,71.138875,83.034125,11.89525,and cooler things in the summer but i for my husband he wears pretty standard all year round because it's so {climatized} his work situation but we just recently done something that we found,1,0
sw3486B-ms98-a,35,B,196.540125,205.52175,8.981625,and put it on baskets it's real attractive and i  i haven't done one but i bought the things i need and uh my daughter's mom,1,0
sw3488A-ms98-a,5,A,31.75225,40.25,8.49775,and then uh the first thing that was done was after um w- we found him guilty,1,0
sw3488B-ms98-a,19,B,165.52375,179.408375,13.884625,judgment  at once it's rendered guilty you know the sentencing is done by the judge  in in a lot of the cases um some cases it is up to the jury but,1,0
sw3490A-ms98-a,37,A,254.06075,262.507875,8.447125, tell you what i got i got to keep talking to you but i think this is my car guy calling on this line so we're we're we're probably almost done but hang on just,1,0
sw3493A-ms98-a,40,A,148.31675,160.415375,12.098625,so it was it was fairly obvious you know that he had done it and eventually i'm sure one of the in one of the three trials they'll probably convict him if not the first but uh,1,0
sw3494B-ms98-a,25,B,113.827375,123.909,10.081625,let's see uh the only kinds i've ever done are just regular you know fishing in the lake or i have actually fished for Brook Trout in Colorado but,1,0
sw3495B-ms98-a,24,B,139.287,149.973625,10.686625,and so many people have been laid off and stuff they've done special stories on the news local news here we've had a lot of bank robberies and different lot of break-ins and stuff,1,0
sw3503B-ms98-a,11,B,84.744625,92.75525,8.010625,yeah although you know it's not really revenge because it doesn't mean anything to him you know he he has no concept of what he's done,1,0
sw3503B-ms98-a,19,B,133.64,144.059625,10.419625,and i said i can't imagine i said if i knew beyond a doubt or if i felt beyond a doubt that he had done it yeah i guess i could c- convict him but i can't imagine you ever making me that sure of something ,1,0
sw3507B-ms98-a,28,B,108.044625,113.124,5.079375,Valentine's a good guy i don't know if he's i don't know he's he's done a lot for the team,1,0
sw3508A-ms98-a,1,A,0,3.1955,3.1955, -ll i guess we're supposed to talk about what's being done about recycling,1,0
sw3508A-ms98-a,7,A,24.44725,33.483,9.03575,so we've done that for quite some time but since the price of paper has gone down like it's about a fifth of what it used to be,1,0
sw3509A-ms98-a,16,A,108.994125,110.824,1.829875,you know what they've done,1,0
sw3510A-ms98-a,16,A,67.304125,74.774625,7.4705,and it says basically that uh that this is probably just about the best one that they've ever done,1,0
sw3511A-ms98-a,33,A,158.71575,171.489375,12.773625,not been done right with the trial and so now they've they've just h- have to start all over again go through the same process all over again and oh i think that's ridiculous i just,1,0
sw3517B-ms98-a,64,B,285.128375,294.461625,9.33325,and i'm not sure what happened but i do know the folks that we bought it from had done virtually no maintenance for for about four years,1,0
sw3519B-ms98-a,13,B,34.03075,38.03575,4.005,now that's something i've never done is played bridge i'd like to try that sometime,1,0
sw3520B-ms98-a,55,B,253.4825,256.827875,3.345375,the most qualified and can get the  uh the job done,1,0
sw3521B-ms98-a,24,B,87.048625,100.996625,13.948,because we used to have two newspapers up until uh last Sunday and a uh major um a one of our major papers just closed down they closed shop and said well we can't put any more papers out and we're done,1,0
sw3522A-ms98-a,34,A,128.693125,131.071,2.377875,oh now see i haven't done that,1,0
sw3522A-ms98-a,61,A,231.3835,233.63225,2.24875,you've done everything,1,0
sw3526B-ms98-a,9,B,55.682625,65.680625,9.998,uh i've done business programming scien- you know scientific applications like you know  petroleum science stuff and uh,1,0
sw3532A-ms98-a,49,A,278.11425,289.488,11.37375,i'm in the sporting goods business i'm a own a manufacturer's rep firm and uh we represent eighteen different hunting and shooting type companies and that's all i've done since ,1,0
sw3533B-ms98-a,39,B,154.739625,168.75725,14.017625,and it's very interesting very interesting and it's been very well done uh and this uh next Sunday they're coming over after the Cowboy game and uh uh we're going to go take the boys to see Christmas lights and go to a Santa's village,1,0
sw3535B-ms98-a,30,B,162.870875,170.674,7.803125,uh that that's small scale i don't know you know i really don't know what could be done,1,0
sw3536A-ms98-a,13,A,43.502125,54.495125,10.993,yeah it's m- that's i thought about it not too long ago that uh  i had seen an issue and i thought gosh i ought to give my parents that for Christmas but i of course now it's Christmas i haven't done it so maybe next year,1,0
sw3539B-ms98-a,27,B,143.973125,151.03175,7.058625,uh rec centers really where they offer aerobics and i've done that before but it always had to be late at night,1,0
sw3540A-ms98-a,25,A,68.706,76.146625,7.440625,no uh we've done uh some painting and put up some wallpaper in uh the boys' room,1,0
sw3542B-ms98-a,52,B,231.916,236.399,4.483,do you think the parties are a good thing or do you think they need to be done away with or,1,0
sw3543A-ms98-a,21,A,80.53175,86.58925,6.0575,well i kind of a- agree with terrorism i think those guys should be done away with that's,1,0
sw3544A-ms98-a,4,A,7.68025,18.387125,10.706875,oh i didn't get that one  thank goodness oh well you know i've been i went to back to school a few years ago and i tell you i haven't done much entertaining  ,1,0
sw3544A-ms98-a,29,A,108.222,114.68975,6.46775,that sounds good we've done shish kabob several times and people always like that but it's a lot of work,1,0
sw3544A-ms98-a,37,A,142.796875,145.558375,2.7615,i've never done that for um party,1,0
sw3544B-ms98-a,11,B,30.25825,34.996375,4.738125,exactly you've got to get things that it can be done ahead or,1,0
sw3547A-ms98-a,41,A,225.3645,228.550875,3.186375,well that's great we've always done the same thing and,1,0
sw3551B-ms98-a,60,B,237.535125,239.833375,2.29825,who do you think it should be done through,1,0
sw3552B-ms98-a,2,B,1.570125,11.509,9.938875,well i play piano and organ and have since i was a child and i sing in church choir and have done that since i was a child and still sing now,1,0
sw3553B-ms98-a,19,B,80.86975,86.401875,5.532125,and uh she realized that it was something that had to be done,1,0
sw3557A-ms98-a,29,A,185.62975,195.60325,9.9735,you know i took advantage of the opportunity when you know he came out i- i talked to my kids about it you know it's something that i hadn't d- hadn't done before uh,1,0
sw3557B-ms98-a,47,B,177.059375,185.60425,8.544875,anything exceptional that he's doing it's  what many people have done already who are just less famous,1,0
sw3558A-ms98-a,20,A,122.714375,125.961125,3.24675,have you ever done any traveling up the east coast,1,0
sw3561A-ms98-a,2,A,1.306,4.469375,3.163375,i mean short term i don't think anything's gonna be done about it,1,0
sw3561A-ms98-a,3,A,4.469375,6.29975,1.830375,or probably should be done about it,1,0
sw3561A-ms98-a,31,A,189.969875,196.802125,6.83225, and the longer well can be done or will be done are two different things um,2,0
sw3561B-ms98-a,5,B,5.6835,9.971875,4.288375,uh are you saying you didn't think anything should be done in the short term,1,0
